,9CL_Bc65_Bc01,9CL_Bc65_Bc03,9CL_Bc65_Bc04,9CL_Bc65_Bc05,9CL_Bc65_Bc06,9CL_Bc65_Bc07,9CL_Bc65_Bc08,9CL_Bc65_Bc09,9CL_Bc65_Bc10,9CL_Bc65_Bc11,9CL_Bc65_Bc12,9CL_Bc65_Bc15,9CL_Bc65_Bc16,9CL_Bc65_Bc17,9CL_Bc65_Bc18,9CL_Bc65_Bc19,9CL_Bc65_Bc20,9CL_Bc65_Bc22,9CL_Bc65_Bc23,9CL_Bc65_Bc24,9CL_Bc65_Bc25,9CL_Bc65_Bc26,9CL_Bc65_Bc27,9CL_Bc65_Bc28,9CL_Bc65_Bc29,9CL_Bc65_Bc30,9CL_Bc65_Bc31,9CL_Bc65_Bc32,9CL_Bc66_Bc01,9CL_Bc66_Bc04,9CL_Bc66_Bc05,9CL_Bc66_Bc06,9CL_Bc66_Bc07,9CL_Bc66_Bc08,9CL_Bc66_Bc09,9CL_Bc66_Bc10,9CL_Bc66_Bc11,9CL_Bc66_Bc12,9CL_Bc66_Bc13,9CL_Bc66_Bc14,9CL_Bc66_Bc15,9CL_Bc66_Bc16,9CL_Bc66_Bc17,9CL_Bc66_Bc18,9CL_Bc66_Bc20,9CL_Bc66_Bc22,9CL_Bc66_Bc23,9CL_Bc66_Bc25,9CL_Bc66_Bc26,9CL_Bc66_Bc27,9CL_Bc66_Bc28,9CL_Bc66_Bc29,9CL_Bc66_Bc30,9CL_Bc66_Bc31,9CL_Bc66_Bc32,9CL_Bc67_Bc01,9CL_Bc67_Bc02,9CL_Bc67_Bc03,9CL_Bc67_Bc04,9CL_Bc67_Bc05,9CL_Bc67_Bc06,9CL_Bc67_Bc07,9CL_Bc67_Bc08,9CL_Bc67_Bc09,9CL_Bc67_Bc10,9CL_Bc67_Bc12,9CL_Bc67_Bc13,9CL_Bc67_Bc14,9CL_Bc67_Bc17,9CL_Bc67_Bc18,9CL_Bc67_Bc19,9CL_Bc67_Bc24,9CL_Bc67_Bc25,9CL_Bc67_Bc26,9CL_Bc67_Bc27,9CL_Bc67_Bc28,9CL_Bc67_Bc29,9CL_Bc67_Bc30,9CL_Bc67_Bc31,9CL_Bc67_Bc32
SUGP2,0.5482815,0.0,0.0,0.94784844,0.0,0.0,0.37541023,0.0,0.0,0.61238414,1.0545039,0.8776445,0.0,0.0,0.68702346,0.79815704,0.0,0.8129196,0.0,0.885836,0.0,0.0,1.1276188,0.0,0.0,0.0,0.0,1.0894297,1.016558,1.1397902,0.0,0.0,0.7346299,0.0,1.2853225,1.1760352,0.0,0.0,0.0,0.0,0.0,0.0,0.6026031,0.0,1.3987949,0.0,0.6933092,0.0,0.0,0.66952884,0.0,0.0,0.89285314,0.0,0.0,1.0570387,0.0,0.0,1.6652508,0.0,0.50586087,0.8895398,0.41366088,0.0,0.0,0.0,0.0,0.0,0.0,0.61072165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2BC4,0.0,1.8472843,0.6747987,0.0,1.250252,0.0,0.86152416,0.9747851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.885836,1.6365896,0.0,1.577423,0.0,1.1780703,1.8494642,1.6611704,0.0,0.0,0.72418845,1.1533972,0.0,0.0,2.1206331,0.0,0.91402054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6140325,0.7014982,0.7710295,1.0988283,0.0,0.78192025,0.66952884,0.0,1.2849873,0.0,0.0,0.8262338,0.0,0.74881166,1.9384482,0.0,0.0,0.0,0.0,0.0,0.0,1.6607856,0.0,0.92345935,2.210491,0.0,0.98712933,1.1230503,0.0,1.5485992,0.0,1.6936182,2.9199152,0.0,1.217206,0.0,0.0
DDX42,1.3663743,1.0227593,0.6747987,0.94784844,0.9786325,1.8859419,1.8667217,1.7836925,1.3094141,1.9335153,1.6798253,1.9910916,1.2065766,1.210038,1.3770947,1.2363101,0.8662954,2.280479,1.6242591,0.885836,0.0,1.7004343,1.8278879,1.3256359,0.7533247,1.698122,1.3464215,1.7167699,1.8391197,1.8429722,1.7860413,2.3745818,2.016004,0.0,1.2853225,2.299178,1.3435463,2.217867,1.3117119,1.3930728,0.9179424,2.1387525,2.3120947,1.6561955,1.8056394,2.5352755,1.8703824,2.178526,2.0935898,1.0669955,0.0,1.6785356,1.7996129,1.9053658,1.5798224,0.0,1.1721636,1.0909004,1.2382913,1.3335241,2.1093082,1.3527423,1.2702438,1.8309777,0.0,0.0,1.5675664,0.0,1.5035219,1.8001509,0.71153146,1.9456325,1.5485992,1.7156569,0.0,0.0,0.0,1.5187702,1.3697366,1.3835961
ZNF768,0.0,0.0,0.6747987,0.58225816,0.0,0.0,0.37541023,0.9747851,0.0,0.0,0.48459473,0.0,1.2065766,1.210038,0.0,0.47668228,0.0,0.0,0.9669318,0.0,0.0,0.0,0.0,0.0,1.1780703,1.3024253,0.0,0.6862682,0.0,0.0,0.0,0.7362181,1.6750087,0.0,0.0,0.91402054,0.0,0.0,1.3117119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0669955,0.9851683,0.0,0.89285314,0.0,0.0,0.0,0.0,0.55589175,0.0,0.0,0.8401978,0.0,1.1149372,1.0103861,1.4345089,0.0,0.0,0.0,1.0111464,0.61072165,2.431074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3697366,0.91413265
HMMR,0.0,0.0,0.0,1.2149805,0.0,0.6586041,0.6477192,1.4588928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2565517,0.0,0.0,0.0,0.0,0.0,0.0,0.71498054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1533972,0.0,0.7346299,0.0,2.1801353,0.0,1.7441467,0.0,1.5296799,0.0,0.56079584,0.0,0.0,0.6140325,0.7014982,0.7710295,1.3865373,0.0,0.78192025,1.3506544,0.0,0.0,0.5429309,0.0,0.0,0.0,0.0,0.0,0.4777414,0.0,0.50586087,0.0,0.9309951,0.0,0.0,0.0,0.5647415,0.0,0.0,0.0,0.71153146,1.9456325,0.0,0.76084405,0.0,0.0,0.0,0.0,0.68213916,0.0
H2AC17,0.0,0.0,0.0,0.94784844,0.0,1.5535814,1.3173543,1.7836925,0.8552667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59604776,0.885836,0.0,0.0,0.71498054,0.0,0.0,0.0,0.0,0.0,1.9703003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1463556,0.0,0.0,0.0,0.56079584,1.0550818,0.0,0.0,1.1097316,0.0,1.0988283,0.0,0.0,2.037736,0.0,1.5009978,0.89285314,0.0,1.5798224,0.0,0.0,0.0,0.4777414,0.0,0.0,1.1477243,0.41366088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2441306,0.0,0.0,1.7950795,0.0,0.0,0.0,1.3835961
PAM16,0.31125587,1.6960088,1.9142464,1.7605292,0.40262997,0.42611265,2.168691,1.4588928,0.0,1.6532868,1.5562695,1.641243,0.0,2.32851,0.68702346,0.67887485,0.5241617,0.0,1.3486601,0.0,1.9786857,1.8518492,0.0,2.1444829,0.0,2.3814046,1.3464215,0.0,2.0299554,0.4502696,0.0,0.4343842,0.0,0.0,0.0,2.009354,0.66485244,0.34347364,1.5296799,1.3813533,0.56079584,0.66067827,0.6026031,0.82057333,1.3987949,1.0090472,0.0,0.7468618,0.0,0.0,0.0,0.36170158,1.4456704,0.0,0.0,0.0,2.3488128,0.9110732,0.60020447,0.26317534,1.0903239,0.30638283,0.2321394,1.304167,2.3359303,1.5443529,0.92345935,0.96471465,0.0,1.9854131,0.4177588,0.0,1.9705738,1.9838182,0.0,0.0,1.2309003,1.7501514,2.7148478,0.0
EFCAB14,1.3618944,0.6368036,0.80398166,0.58225816,0.6045387,0.0,0.9461913,2.7298436,2.7220116,1.1676049,0.48459473,0.0,1.81189,0.0,0.0,1.4844894,0.0,0.0,0.0,0.0,1.9894853,0.0,0.71498054,0.0,0.0,1.2648357,0.0,0.0,0.0,0.0,2.0669239,0.0,1.9804168,0.9715869,2.479407,0.0,0.0,0.970531,0.0,1.09894,0.0,0.0,1.4141912,0.6140325,0.0,0.0,0.0,0.0,2.4014368,0.66952884,0.0,2.340758,0.5429309,1.1905065,1.9382907,1.5593381,0.74881166,0.0,1.2111183,1.1961449,0.7410952,1.5398506,0.41366088,1.8561308,0.0,1.6570505,0.92345935,2.829866,0.0,0.61072165,1.3633046,1.9725513,0.0,0.76084405,0.0,1.2361128,1.460186,0.0,0.0,0.0
RBM14-RBM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59604776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63224626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4293525,1.1805605,0.0,0.0,1.0935525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7628473,0.0,0.0,0.0,0.0,0.0,0.7500409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81314474,0.9617258,0.0,0.0,0.0
PPP1R15A,1.9231116,1.300542,2.0471075,0.94784844,1.250252,0.0,0.86152416,0.0,1.3094141,0.61238414,1.5562695,1.1339283,1.2065766,1.210038,1.5996219,0.47668228,0.8662954,1.9840868,2.5184255,0.0,0.0,1.7004343,1.1276188,0.0,1.1780703,0.63802314,3.0400136,0.0,1.9703003,2.8300223,1.1533972,0.7362181,0.0,1.2370607,0.0,1.5551565,0.66485244,0.970531,0.0,0.0,0.0,0.0,0.6026031,2.6187103,1.1114061,1.9183853,1.0988283,2.5455246,0.78192025,0.0,1.4716747,1.2849873,1.3569106,0.0,2.3018734,0.0,1.697072,1.9384482,0.0,1.1737733,0.50586087,0.0,0.9309951,0.0,0.0,0.0,2.2352612,1.770215,0.0,1.4740855,2.3354373,0.69298524,0.0,1.1878933,1.6936182,2.143581,0.9617258,2.4595733,1.3697366,0.0
SUB1,3.1628804,3.2205374,3.0092778,3.2689009,3.1175337,2.7671676,3.1688206,3.3360457,2.992127,3.2049832,3.1809716,3.3708944,2.6305306,1.9292042,2.821655,3.3705041,2.9399605,3.1604266,2.6418324,2.6264856,3.3473556,3.4761279,2.9561877,2.0683107,3.6651938,3.1636856,3.1170838,3.4523647,3.137523,2.8300223,3.4105103,2.7870052,2.016004,3.3286333,2.1801353,3.3014061,3.2768993,2.98837,2.9002848,2.9841752,3.3348577,3.2323341,3.0760074,3.3665936,3.0603695,3.0872624,3.332517,2.9244978,3.341812,4.1576004,2.8782218,3.126257,3.2439375,3.4625456,2.7167904,3.2714982,3.1237946,2.6660407,3.0829446,3.049631,2.8599305,2.4642236,3.2105513,3.6744394,2.543527,3.5665073,3.4618483,3.1670158,3.2379923,3.166671,2.9789908,2.6387565,3.1454124,2.686553,2.7598252,2.694956,2.842702,2.800647,3.562002,3.2914634
ZNF80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82259667,0.0,0.0,0.0,0.0,0.0,0.0,2.344892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84285945,0.0,0.0,0.0,0.0,0.6868065,0.0,0.6600135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0183755,0.63081795,0.0,1.2443845,0.0,0.0,0.87302667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0710909,0.0,0.0,0.0,0.0,0.0,0.8835308,0.0,0.0,0.93569595,0.0,0.0,0.0,0.9034046,0.0,0.0,1.4402738,0.0,0.0,0.73749685,0.0,0.0,0.0,0.0,0.0,0.0,0.7251601,1.0432849,0.662398,0.0,0.0,0.0,0.7739732,1.5515437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66826564,0.5706143,0.0,0.0,0.0,0.0,2.479191,0.0,0.0,0.9067094,0.0,0.0,0.0,0.0,0.0,1.681728,0.0,0.0,0.0,1.6136034,0.0,0.0,0.0,0.0,2.2306068,0.0,0.79257584,0.0,0.9348856
TAF2,0.0,0.0,0.6747987,0.0,0.6045387,0.0,0.0,0.0,0.0,0.0,0.48459473,0.0,0.0,0.0,0.0,0.79815704,0.0,0.0,0.0,0.0,0.0,0.0,1.1276188,0.0,0.0,1.024417,0.0,0.0,0.0,0.0,0.0,0.0,0.7346299,0.79873866,1.2853225,0.0,1.5637739,0.0,0.0,0.92171717,0.0,2.3380537,0.0,0.0,0.0,0.0,1.0988283,0.0,0.0,0.0,0.0,0.0,0.5429309,0.0,1.2723963,0.6621301,0.74881166,0.0,0.0,0.0,0.50586087,0.0,0.0,0.0,0.7255471,1.5443529,0.0,0.0,0.0,0.61072165,0.0,0.0,0.80422264,0.0,0.0,0.0,0.0,0.0,0.0,1.7018042
CSTF2,0.5482815,1.5176985,1.3586439,1.2149805,0.6045387,0.6586041,1.0375712,1.4588928,0.8552667,0.61238414,1.8888336,0.5321646,1.2065766,0.7778587,0.68702346,1.2363101,0.8662954,0.0,0.59604776,0.885836,0.0,1.3044863,0.0,1.3256359,0.0,1.024417,1.6611704,0.0,1.016558,1.1397902,0.0,0.0,0.7346299,1.2370607,1.2853225,0.91402054,0.0,2.0225248,0.6440487,0.92171717,0.0,0.0,0.6026031,0.6140325,1.1097316,0.0,0.6933092,0.0,0.78192025,1.5713761,1.7975407,1.6785356,1.7996129,0.0,0.0,1.0570387,0.98272574,0.55589175,0.0,0.44375157,0.0,0.0,0.7054158,0.0,0.7255471,0.0,0.0,1.4464664,0.0,0.61072165,0.0,1.0983963,0.80422264,0.0,0.0,0.81314474,0.0,0.78338474,0.0,0.0
TPD52L1,0.0,0.0,1.4205827,0.0,0.0,0.0,0.0,1.3827709,0.0,0.7467351,0.0,0.5321646,1.4208537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4107445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0394504,0.0,0.0,1.3117119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8692701,0.0,0.0,0.0,0.983657,0.0,1.2816783,0.44291687,0.0,0.0,0.0,1.7248219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2706505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1655043
PELI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61238414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.885836,0.0,0.0,0.0,0.0,0.0,0.63802314,0.0,0.0,0.0,0.0,0.7345147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6440487,0.0,0.56079584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96471465,0.0,0.0,0.0,0.0,0.0,0.76084405,1.9342471,0.0,0.0,0.0,0.0,0.0
MVD,0.0,0.6368036,0.0,0.94784844,1.250252,1.5535814,0.86152416,0.9747851,0.8552667,0.0,1.2510666,1.9910916,0.77519345,1.5108142,0.0,0.79815704,1.3233997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.024417,1.6611704,0.0,0.0,0.0,1.4477211,1.6774882,1.1535488,1.540775,0.0,0.91402054,0.66485244,0.5986567,2.306751,1.7121406,2.6235902,0.0,0.9759685,0.0,0.0,0.0,1.0988283,1.0846213,0.0,0.0,0.0,0.62676203,0.89285314,0.0,1.2723963,0.0,0.44291687,1.1726323,0.0,0.7500409,0.8401978,0.0,0.0,1.8309777,0.0,0.0,0.5647415,0.0,0.6282754,0.0,0.0,1.3860514,0.0,1.1878933,0.0,1.7950795,0.0,0.0,0.0,0.0
EFCAB13,0.0,0.0,0.0,0.58225816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59338963,0.0,0.0,0.0,0.0,0.0,0.8129196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.024417,1.9002092,1.0894297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0846213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1230503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPO,0.0,0.0,0.0,0.58225816,0.0,1.3340217,0.86152416,0.0,0.0,0.0,1.2510666,0.0,0.0,0.7778587,1.090439,0.79815704,0.0,0.0,0.0,0.0,1.789521,0.0,1.9830519,0.8680619,0.7533247,1.5197194,1.3464215,1.3759581,2.449452,0.0,0.0,0.0,0.0,1.7734159,0.0,0.0,0.0,0.0,0.6440487,0.0,0.56079584,1.0550818,1.4603512,0.99167126,0.0,0.0,1.0988283,1.0846213,0.0,0.0,2.239785,1.5009978,0.0,1.1905065,0.0,1.7395167,0.98272574,0.0,1.9635093,0.44375157,0.50586087,0.0,0.0,0.0,0.0,1.240293,0.0,0.96471465,0.6282754,1.9304078,0.0,0.0,1.2441306,0.0,1.9342471,0.0,0.0,0.0,0.0,0.91413265
TIAL1,0.5482815,1.9786539,1.0740721,0.0,1.7888294,1.0522845,0.0,1.4588928,0.8552667,2.0488014,1.6798253,0.8776445,1.50697,1.5108142,1.9353893,1.0634308,2.0656497,0.8129196,1.7731863,1.3480788,1.2508446,1.5219305,1.9830519,2.2293406,0.7533247,1.024417,0.0,0.6862682,2.1220596,1.4325022,2.015812,0.7362181,1.4478905,1.7734159,0.0,2.6706238,1.0607052,2.807822,0.0,0.92171717,0.9179424,0.0,0.9759685,1.4796644,1.6227664,2.0759284,2.3981898,1.592625,1.2153075,1.7520798,1.4716747,1.6785356,0.89285314,1.4891036,2.0046492,0.6621301,0.98272574,1.3797681,1.4017105,0.44375157,1.5994836,1.3973335,1.7247463,0.0,2.0008266,0.80124485,1.8426032,0.96471465,0.6282754,0.61072165,1.8222148,0.69298524,1.9705738,0.0,0.9081409,0.81314474,0.9617258,1.217206,1.3697366,1.7018042
YWHAG,0.90038645,1.6960088,0.0,0.94784844,0.9786325,1.3340217,1.4324905,0.0,0.8552667,0.0,1.2510666,0.8776445,0.77519345,0.7778587,1.3770947,1.0410414,0.8662954,0.0,0.9669318,1.902114,1.2508446,0.6393587,2.2357159,0.8680619,1.475255,1.698122,2.092989,1.7802681,1.8391197,0.72418845,0.7345147,1.1556376,1.4478905,0.0,1.2853225,1.8294019,0.66485244,0.970531,0.0,2.148036,0.0,1.5569693,1.2472059,1.4796644,0.0,2.5352755,1.6096971,1.0846213,0.78192025,0.0,0.9851683,0.62676203,2.0134878,1.4891036,1.2723963,0.0,0.74881166,1.5512738,1.5421373,2.2383823,1.2902378,1.1477243,1.2702438,1.5025924,0.0,1.240293,0.92345935,1.770215,1.5035219,0.98712933,0.71153146,1.6091788,0.80422264,0.0,1.9342471,2.509184,1.4427727,1.217206,0.68213916,0.91413265
UBR3,0.0,0.0,0.0,0.0,0.6045387,0.6586041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0410414,0.0,0.0,0.59604776,0.0,0.0,0.6393587,0.0,0.0,0.0,0.0,0.0,0.0,1.016558,0.0,0.0,0.0,1.1535488,0.0,0.0,0.0,0.0,0.5986567,0.6440487,2.450593,0.0,0.0,0.9759685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6621301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7255471,0.0,0.0,0.0,0.0,0.0,1.1230503,0.69298524,0.0,0.0,0.0,0.0,0.0,0.0,0.68213916,0.0
RASD1,0.5482815,0.6368036,1.760989,0.0,0.0,1.0522845,0.0,0.0,0.8552667,0.61238414,0.48459473,1.5069773,0.0,0.7778587,0.0,0.0,0.0,0.0,1.2368643,0.0,0.80943847,0.0,1.4188682,0.8680619,0.0,1.5197194,0.88452065,0.0,0.0,2.4536362,0.7345147,0.0,0.0,0.79873866,0.0,1.1760352,0.0,1.4536471,0.0,0.0,0.56079584,0.0,0.0,0.99167126,0.0,1.2011633,0.6933092,0.0,1.5166636,1.0669955,1.7975407,0.0,1.3569106,0.0,0.0,0.0,0.98272574,0.0,0.0,1.3330824,0.0,1.5227951,0.0,2.2755537,0.0,1.240293,2.1505904,0.0,0.0,0.0,0.0,0.0,0.0,1.4861952,0.9081409,2.4015164,1.4427727,0.78338474,0.0,0.0
ESAM,3.2793946,1.5176985,2.4510064,0.0,0.6045387,0.0,0.6477192,0.9747851,0.8552667,0.61238414,1.0545039,0.0,0.0,0.0,1.3770947,0.0,0.8662954,0.0,1.9027821,0.0,1.2508446,2.383973,1.1276188,0.8680619,0.7533247,1.3024253,1.9002092,0.0,0.0,1.8429722,0.0,0.0,0.0,0.0,1.2853225,1.1760352,0.0,4.1733785,0.0,0.0,1.3883586,0.0,0.0,2.888,0.0,0.7710295,1.0988283,0.0,1.5166636,0.66952884,0.9851683,0.62676203,0.89285314,0.0,0.0,0.6621301,0.0,0.0,0.4777414,0.0,0.8401978,0.0,1.1149372,0.0,0.0,0.80124485,2.058082,0.0,0.0,0.61072165,1.1230503,0.0,1.2441306,0.0,0.0,2.509184,0.0,2.8704047,0.0,1.7018042
NEU1,0.0,0.11985316,0.0,1.1040224,0.0,0.0,0.6740677,0.0,0.0,0.1944028,0.0,0.08418187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1173427,0.0,0.0,0.0,0.0,0.0,0.0,0.14151435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6855084,0.0,0.0,0.0,2.0301127,0.0,0.0,0.0,0.11781903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12598512,0.0673365,0.0,0.0,0.0,0.17363629,0.0,1.8924772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4126912,0.0,1.1878933,0.0,0.0,2.069059,0.0,0.11534725,0.0
CCL20,0.0,3.624543,0.0,1.7475388,0.0,0.0,0.37541023,0.0,0.0,0.61238414,0.809611,3.2144206,0.0,1.0563409,0.0,0.47668228,0.0,0.0,0.59604776,0.0,1.789521,1.8518492,1.8278879,0.0,3.3707812,0.0,0.88452065,4.011794,0.63224626,1.6586517,0.0,0.0,0.0,2.962229,0.0,0.91402054,1.3435463,1.4536471,1.7085361,0.0,0.0,1.0550818,0.0,0.6140325,2.6545112,0.0,1.7920294,1.0846213,0.0,0.0,0.9851683,2.8655822,0.5429309,4.2270966,0.8262338,0.0,1.697072,1.8252692,0.0,2.9952557,0.50586087,0.0,1.1149372,1.8309777,0.0,2.9012227,0.0,0.96471465,1.2873372,2.3281906,2.672935,0.0,0.0,0.0,0.0,1.2556093,0.0,0.78338474,2.8123906,1.7018042
SORBS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7345147,0.0,1.4478905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62676203,0.0,0.7628473,2.0046492,0.0,0.0,0.0,1.0428478,0.0,0.0,0.8895398,0.0,0.0,0.7255471,1.5443529,0.0,0.0,0.0,0.0,0.71153146,0.69298524,0.80422264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASTN2,0.61520857,0.0,0.6747987,0.0,0.0,0.0,0.42367914,0.0,0.0,1.5517584,0.0,0.0,0.8007544,0.7778587,1.090439,0.65123844,1.3233997,0.0,0.6416878,0.0,0.0,0.0,0.0,1.3082277,0.0,0.0,1.1473379,0.6862682,0.63224626,0.0,0.0,0.0,1.5375776,0.0,0.0,0.0,0.0,0.0,0.6614651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5648927,0.0,0.0,0.8149617,0.98272574,0.0,0.0,0.0,0.9476079,0.8895398,0.7054158,0.0,1.3919736,0.0,0.0,0.0,0.0,0.0,0.71153146,0.69298524,0.0,0.0,0.0,0.0,2.464764,0.0,0.0,0.0
LARP7,1.3663743,2.2929676,0.0,0.94784844,0.6045387,1.0522845,1.7148576,1.7836925,0.0,2.245829,1.5562695,1.1339283,0.0,0.0,1.9353893,1.6628726,2.2266223,0.8129196,1.7731863,1.3480788,1.789521,1.0262316,1.4188682,0.0,1.1780703,1.024417,1.3464215,1.0894297,1.5101328,0.0,0.0,1.8625472,0.0,0.0,0.0,1.1760352,0.66485244,0.970531,1.032597,1.3930728,1.3883586,1.0550818,1.7852732,2.413627,0.7014982,1.2011633,0.6933092,1.0846213,0.78192025,2.037736,2.239785,1.9602054,1.5271901,1.1905065,1.2723963,1.5593381,1.1721636,2.1323838,1.0428478,0.7500409,1.8353457,0.0,0.41366088,1.0103861,1.141583,0.0,1.186922,1.770215,0.0,0.0,0.71153146,1.0983963,2.2664094,1.9021685,0.9081409,1.9844357,0.0,1.5187702,0.68213916,0.0
MT1E,0.90038645,0.0,2.855426,1.5994644,2.3159437,3.1905725,3.089089,3.1116366,1.6205765,2.4103532,1.2510666,3.321408,2.3387334,0.7778587,1.9353893,1.0410414,0.0,2.694579,3.3851562,0.0,3.3902328,1.5219305,0.71498054,2.2293406,2.182489,0.63802314,3.5985603,1.9340885,1.5101328,3.2776482,0.7345147,0.0,0.7346299,0.0,2.439154,1.5551565,2.1463556,1.2409848,2.1081986,0.0,0.9179424,2.7711928,0.0,2.8396335,0.0,0.7710295,2.6393583,0.0,2.6420755,0.0,2.5453615,4.164887,1.9122573,1.9053658,1.2723963,1.0570387,1.1721636,2.9748855,0.7996926,1.1737733,2.1093082,2.184595,2.9935665,0.0,0.7255471,3.5665073,1.3952471,1.4464664,3.6890047,0.98712933,1.1230503,2.397601,3.5364237,3.6829314,0.0,2.509184,2.3699863,0.0,1.3697366,2.5616274
YBX3,0.5482815,1.300542,0.6747987,0.58225816,0.0,0.6586041,0.6789316,1.4588928,0.0,0.0,0.48459473,0.8776445,0.77519345,0.0,0.0,0.0,1.3233997,0.0,0.0,0.885836,1.2508446,0.6393587,0.71498054,0.8680619,1.475255,0.63802314,0.88452065,1.3759581,0.0,0.0,0.7345147,0.0,0.7346299,0.0,1.2853225,1.3834559,0.66485244,0.5986567,0.0,0.92171717,0.0,1.5569693,0.0,0.99167126,0.0,0.0,0.6933092,0.0,0.78192025,0.66952884,0.0,1.009082,0.0,0.0,0.0,0.0,1.3313667,0.0,0.0,0.98418474,0.0,0.0,1.1149372,1.0103861,0.7255471,0.80124485,0.0,0.96471465,1.0111464,1.2599598,0.71153146,0.0,0.0,0.0,1.3760966,1.2556093,0.9617258,0.78338474,1.0839078,0.0
