,9CL_Bc65_Bc01,9CL_Bc65_Bc03,9CL_Bc65_Bc04,9CL_Bc65_Bc05,9CL_Bc65_Bc06,9CL_Bc65_Bc07,9CL_Bc65_Bc08,9CL_Bc65_Bc09,9CL_Bc65_Bc10,9CL_Bc65_Bc11,9CL_Bc65_Bc12,9CL_Bc65_Bc15,9CL_Bc65_Bc16,9CL_Bc65_Bc17,9CL_Bc65_Bc18,9CL_Bc65_Bc19,9CL_Bc65_Bc20,9CL_Bc65_Bc22,9CL_Bc65_Bc23,9CL_Bc65_Bc24,9CL_Bc65_Bc25,9CL_Bc65_Bc26,9CL_Bc65_Bc27,9CL_Bc65_Bc28,9CL_Bc65_Bc29,9CL_Bc65_Bc30,9CL_Bc65_Bc31,9CL_Bc65_Bc32,9CL_Bc66_Bc01,9CL_Bc66_Bc04,9CL_Bc66_Bc05,9CL_Bc66_Bc06,9CL_Bc66_Bc07,9CL_Bc66_Bc08,9CL_Bc66_Bc09,9CL_Bc66_Bc10,9CL_Bc66_Bc11,9CL_Bc66_Bc12,9CL_Bc66_Bc13,9CL_Bc66_Bc14,9CL_Bc66_Bc15,9CL_Bc66_Bc16,9CL_Bc66_Bc17,9CL_Bc66_Bc18,9CL_Bc66_Bc20,9CL_Bc66_Bc22,9CL_Bc66_Bc23,9CL_Bc66_Bc25,9CL_Bc66_Bc26,9CL_Bc66_Bc27,9CL_Bc66_Bc28,9CL_Bc66_Bc29,9CL_Bc66_Bc30,9CL_Bc66_Bc31,9CL_Bc66_Bc32,9CL_Bc67_Bc01,9CL_Bc67_Bc02,9CL_Bc67_Bc03,9CL_Bc67_Bc04,9CL_Bc67_Bc05,9CL_Bc67_Bc06,9CL_Bc67_Bc07,9CL_Bc67_Bc08,9CL_Bc67_Bc09,9CL_Bc67_Bc10,9CL_Bc67_Bc12,9CL_Bc67_Bc13,9CL_Bc67_Bc14,9CL_Bc67_Bc17,9CL_Bc67_Bc18,9CL_Bc67_Bc19,9CL_Bc67_Bc24,9CL_Bc67_Bc25,9CL_Bc67_Bc26,9CL_Bc67_Bc27,9CL_Bc67_Bc28,9CL_Bc67_Bc29,9CL_Bc67_Bc30,9CL_Bc67_Bc31,9CL_Bc67_Bc32
IGFL4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.034,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.379,0.0,1.037,0.0,0.0,0.0,0.0,0.0,1.086,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
NECTIN4,1.0,0.0,10.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DKC1,11.0,5.0,14.0,6.0,2.0,4.0,11.0,5.0,4.0,4.0,13.0,4.0,4.0,2.0,8.0,11.0,7.0,0.0,8.32,3.0,7.0,6.0,5.0,7.0,1.0,3.0,10.0,2.0,16.0,8.0,9.0,0.0,3.0,6.0,9.0,12.0,7.0,10.0,9.0,8.0,3.0,7.0,8.0,7.0,4.0,14.0,13.0,0.0,13.0,2.0,7.0,9.0,13.0,3.0,6.0,1.0,7.0,9.0,7.0,11.0,12.0,14.0,6.0,8.675,2.0,4.0,16.0,4.0,5.0,6.0,4.0,3.0,3.0,6.0,10.0,5.0,1.0,22.0,2.0,5.0
NCBP2,5.0,3.0,5.0,4.0,1.0,3.0,5.0,3.0,2.0,6.0,4.0,11.0,3.0,4.0,1.0,4.0,0.0,2.0,13.0,3.0,4.0,2.0,7.0,2.0,2.0,10.055,3.0,7.0,7.0,1.0,12.0,2.0,5.0,2.0,2.0,8.0,5.0,8.0,3.0,3.0,4.0,2.0,0.0,4.0,1.0,5.0,5.0,1.0,4.0,3.0,4.0,0.0,6.0,9.0,6.0,0.0,2.0,6.0,6.0,5.0,4.0,11.0,3.0,3.0,2.0,1.0,6.0,4.0,2.0,8.0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,2.003,3.0,3.0
HNRNPL,2.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.5,1.0,1.0,2.0,0.5,0.5,0.0,0.5,0.5,0.0,2.5,1.0,0.5,0.0,3.0,0.0,2.0,2.0,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.0,1.5,0.5,1.5,0.0,0.0,0.5,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.5,1.5,0.0,2.0,1.0,1.0,4.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0
JRKL,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0
ACSL5,10.999,17.001,36.0,1.0,13.001,3.0,4.999,3.0,2.0,11.0,17.0,30.001,3.0,1.0,1.0,35.0,9.0,3.0,22.092,9.999,4.0,12.0,32.0,0.0,11.0,10.001,4.0,8.0,18.624,8.0,8.0,2.0,1.0,16.0,2.0,21.0,1.0,44.0,0.0,5.0,7.0,0.0,1.0,18.0,7.547,24.0,3.0,10.0,3.0,0.0,3.0,4.0,8.0,0.0,3.0,4.0,14.0,26.0,2.0,2.0,3.0,0.0,5.0,4.0,3.0,3.0,22.001,1.0,2.0,10.0,4.0,1.22,9.0,1.0,3.0,4.0,4.0,20.0,8.0,1.0
HLTF,0.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,2.0,0.0,6.19,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TAGLN,2.0,1.0,2.0,10.0,5.0,2.0,2.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,49.0,5.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,1.0,23.0,1.0,1.0,30.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,44.0,0.0,1.0,0.0,24.0,0.0,1.0,8.927,2.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,3.0,0.0,44.0,4.0,4.0,0.0,5.0,3.0,0.0,1.0,8.0,2.0,2.0
METAP2,6.0,5.0,6.0,3.0,8.0,2.0,11.0,1.0,3.0,6.0,6.0,8.0,0.0,1.0,2.0,5.0,4.0,3.0,4.0,2.0,3.0,4.0,9.0,7.0,5.0,6.0,4.0,4.0,6.0,2.0,2.0,9.0,6.0,5.0,0.0,11.0,8.0,1.0,9.186,4.0,7.0,3.0,1.0,9.0,0.0,2.0,5.0,6.0,2.0,2.0,5.0,6.0,0.0,7.0,4.0,1.0,7.0,4.0,5.0,8.0,9.0,7.0,7.0,1.126,1.0,1.0,12.0,3.0,7.0,6.0,3.0,4.0,7.0,4.0,8.0,1.0,0.0,0.0,1.0,3.0
RPS9,0.0,1.608,0.519,0.511,0.0,0.503,1.847,0.0,0.0,0.508,1.614,0.0,0.0,0.0,1.288,0.0,0.0,0.0,0.0,0.0,1.134,0.0,0.0,0.519,0.0,2.561,52.0,1.197,1.615,0.521,0.0,0.0,1.018,1.515,0.0,49.907,1.524,1.617,0.0,0.0,0.0,0.0,0.0,0.508,0.511,0.0,0.0,0.92,0.538,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.982,0.0,0.899,0.0,0.504,0.0,0.0,0.399,1.037,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
SND1,0.0,4.0,1.0,2.0,0.0,5.0,6.0,2.0,0.0,4.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,0.0,2.0,2.0,5.0,3.0,1.0,0.0,5.561,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,8.0,0.0,5.0,9.0,3.0,3.0,5.0,4.0,0.0,3.0,0.0,8.0,2.0,7.0,3.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0,4.0,1.0,4.0,2.0,1.0
PRPF8,0.0,0.0,1.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,1.5,1.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,6.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,6.0,4.0,1.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0
RPS3,247.0,68.856,196.0,152.0,129.0,118.0,208.767,36.118,81.0,94.999,329.999,106.0,86.0,57.0,100.0,302.0,90.0,139.944,115.0,79.0,139.0,127.0,102.0,54.0,83.0,153.0,55.0,117.0,72.0,100.0,73.0,90.0,95.0,150.0,33.0,83.0,116.0,127.146,181.0,75.954,123.953,30.0,274.001,103.0,120.0,70.0,72.0,70.0,52.0,78.0,28.0,117.988,167.0,56.0,38.0,113.0,180.709,109.996,305.991,160.942,139.0,176.0,104.0,65.0,53.0,151.0,138.0,79.0,208.0,120.0,85.0,151.0,128.0,106.0,54.001,49.0,38.0,117.0,91.0,68.0
MS4A4E,0.0,0.0,0.0,3.808,6.092,5.715,12.749,0.0,1.933,3.124,0.0,0.0,4.091,0.0,6.163,7.435,0.0,0.0,6.225,0.0,0.0,3.067,9.998,0.0,1.74,6.86,0.0,0.0,0.0,0.0,0.0,4.683,6.182,0.0,4.034,0.0,0.0,0.0,9.441,0.0,11.494,0.0,5.467,0.0,4.178,0.0,0.0,0.0,0.0,8.161,0.0,10.017,0.0,0.0,0.0,4.154,0.0,0.0,0.0,0.0,0.0,9.456,9.035,4.724,0.0,6.041,0.0,7.539,0.0,0.0,0.0,0.0,7.188,4.87,0.0,0.0,0.0,2.16,0.0,0.0
SUSD1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
CCNL1,0.0,1.0,1.0,2.0,3.0,1.0,7.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,7.0,7.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,3.0,2.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,3.0,2.0,0.0,2.0,6.0,3.0
PUM1,1.0,0.0,2.394,4.0,1.0,0.0,2.27,1.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
BEX1,6.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,7.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,1.0,3.0,2.0,1.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,9.0,0.0,0.0,2.0,10.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,2.0,0.0,1.0
AGGF1,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,4.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PAX6,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.999,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0
PLAC8,0.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,6.0,2.0,0.0,1.0,1.0,0.0,12.0,0.0
ZNF512B,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR2C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.357,0.0,1.294,1.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.292,0.0,0.0,0.0,1.023,0.0,0.0,0.0,5.939,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.584,0.0,0.0,0.0,0.0,1.174,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSPB8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
FAM120A,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,7.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
LIME1,1.0,0.0,1.0,4.0,0.0,3.0,13.0,3.0,2.0,2.047,0.0,3.0,10.0,11.0,12.0,0.0,0.0,2.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,4.0,0.0,32.869,0.0,0.0,2.0,1.0,7.0,1.0,9.0,1.0,4.0,0.0,6.0,2.0,3.0,3.044,3.0,1.0,1.0,13.0,0.0,0.0,10.0,0.0,0.0,4.0,3.0,0.0,18.749,4.0,1.0,17.0,3.0,0.0,2.0,1.0,0.0,1.0,13.0,0.0,1.0,27.0,3.0,4.147,0.0,0.0,0.0,1.0,0.0,2.0
LGALS3,3.0,31.0,4.0,12.0,25.0,0.0,4.0,2.0,3.0,23.0,32.0,47.0,1.0,2.0,12.0,9.0,13.0,4.0,14.0,4.0,18.0,27.0,6.0,14.0,30.0,18.0,19.0,11.0,2.0,6.0,26.0,3.0,0.0,20.0,1.0,0.0,0.0,25.0,7.0,7.0,4.0,7.0,8.0,8.0,2.0,2.0,7.0,5.0,5.0,7.0,1.0,29.0,4.0,8.0,37.0,7.0,65.0,78.0,4.0,7.083,36.0,9.0,15.0,9.0,8.0,28.0,12.0,2.0,4.0,15.0,8.0,2.0,16.0,23.0,12.0,11.0,5.0,10.0,12.0,11.0
MRPS36,0.0,0.0,0.0,0.0,0.698,0.0,0.0,0.0,0.0,0.0,18.0,3.072,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.666,0.666,0.0,0.0,0.0,0.0,1.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.294,0.0,0.0,0.0,1.046,0.0,0.0,0.0,0.0,1.124,0.0,0.0,0.0,0.0,0.0,0.0
SUGP2,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2BC4,0.0,6.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.319,0.0,3.68,0.0,2.0,6.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,5.0,0.0,2.0,2.0,0.0,3.0,0.0,3.0,13.976,0.0,2.0,0.0,0.0
DDX42,4.0,2.0,1.0,2.0,2.0,6.0,12.0,3.0,2.0,7.0,7.0,9.0,2.0,2.0,3.0,4.0,1.0,7.0,5.0,1.0,0.0,5.0,5.0,2.0,1.0,5.0,2.0,4.63,6.0,5.0,4.579,8.958,6.0,0.0,1.0,12.0,3.0,9.989,3.0,2.0,2.0,4.0,11.0,5.0,5.0,10.0,5.489,4.0,6.0,2.0,0.0,5.0,7.0,5.0,3.0,0.0,4.0,2.659,4.0,5.003,11.0,4.0,5.0,3.0,0.0,0.0,5.0,0.0,4.0,6.0,1.0,6.0,3.0,4.0,0.0,0.0,0.0,3.0,3.0,2.0
ZNF768,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
HMMR,0.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
H2AC17,0.0,0.0,0.0,2.0,0.0,4.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,7.0,0.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0
PAM16,0.5,5.0,6.0,6.095,0.597,0.57,17.004,2.0,0.0,5.0,6.0,5.923,0.0,7.871,1.0,1.591,0.5,0.0,3.5,0.0,5.0,6.0,0.0,5.453,0.0,11.0,2.0,0.0,7.5,0.535,0.0,0.5,0.0,0.0,0.0,8.644,1.0,0.5,4.0,1.969,1.0,0.5,1.0,1.5,3.0,1.5,0.0,0.567,0.0,0.0,0.0,0.5,4.5,0.0,0.0,0.0,17.0,2.0,1.343,0.539,3.0,0.5,0.51,1.537,8.762,3.0,2.0,1.0,0.0,7.463,0.5,0.0,5.0,5.5,0.0,0.0,1.5,4.0,14.418,0.0
EFCAB14,3.976,1.0,1.281,1.0,1.0,0.0,3.459,8.682,10.511,2.621,1.0,0.0,4.374,0.0,0.0,5.588,0.0,0.0,0.0,0.0,5.063,0.0,1.0,0.0,0.0,2.848,0.0,0.0,0.0,0.0,6.363,0.0,5.758,1.343,4.18,0.0,0.0,2.0,0.0,1.322,0.0,0.0,3.765,1.0,0.0,0.0,0.0,0.0,8.467,1.0,0.0,10.773,1.0,2.0,4.629,4.0,2.0,0.0,3.849,4.131,1.668,5.11,1.0,3.091,0.0,3.455,2.0,9.817,0.0,1.0,2.805,6.191,0.0,1.0,0.0,1.946,2.046,0.0,0.0,0.0
RBM14-RBM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.839,3.0,0.0,0.0,2.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
