	Gene1	Gene2	EdgeWeight
4737	Hic2	Gys1	2.5875226523347643
4738	Atp1b1	Apobec3	2.5875226523347643
4739	Trir	Fbxl7	2.5875226523347643
4721	Ppie	Slc35b3	2.5875226523347643
4719	Strbp	Btbd1	2.5875226523347643
4699	Utp3	Thbs1	2.5875226523347643
4708	Gcn1	Plk2	2.5875226523347643
4700	Rps8	Calr	2.5875226523347643
4701	Mrpl21	Mindy2	2.5875226523347643
4702	Srp19	P4ha3	2.5875226523347643
4703	Rrp15	Hdac1	2.5875226523347643
4704	Ptma	Zfp820	2.5875226523347643
4705	Rpl22l1	Il13ra1	2.5875226523347643
4706	Msh2	Isy1	2.5875226523347643
4388	Top2a	Slc35b3	2.5875226523347643
4709	Utp14a	Kif26b	2.5875226523347643
4718	Eif1	Rpl8	2.5875226523347643
4710	Mrps28	Junb	2.5875226523347643
4711	Park7	Thoc2l	2.5875226523347643
4712	Hnrnph3	Srp19	2.5875226523347643
4713	Abcf1	Eif5a	2.5875226523347643
4714	Eif5a	Abcf1	2.5875226523347643
4715	Fn1	Bcl6	2.5875226523347643
4716	Rpl8	Eif1	2.5875226523347643
4717	Uba52	Snrpf	2.5875226523347643
4655	Rnmt	Zfp367	2.5875226523347643
4653	Zfc3h1	Pacrg	2.5875226523347643
4567	Heatr3	Cenpf	2.5875226523347643
4598	Nsa2	Tmx4	2.5875226523347643
4590	Poldip3	Ddx31	2.5875226523347643
4591	Ptcd1	Btf3	2.5875226523347643
4592	Ddx31	Poldip3	2.5875226523347643
4593	Pus7l	Eif1	2.5875226523347643
4594	Pus7l	Sub1	2.5875226523347643
4595	Fn1	Rpl18	2.5875226523347643
4596	Btf3	Peg3	2.5875226523347643
4597	Wrap53	Acat1	2.5875226523347643
4599	Strbp	Vps18	2.5875226523347643
4588	Mcm3	Tmx4	2.5875226523347643
4600	Rae1	Dhx35	2.5875226523347643
4601	Zc3h12a	Ccbe1	2.5875226523347643
4602	Zc3h12a	Hgf	2.5875226523347643
4603	Acat1	Wrap53	2.5875226523347643
4604	Acat1	Btbd1	2.5875226523347643
4605	Ppp1ca	Tmeff2	2.5875226523347643
4606	Msh2	Col4a5	2.5875226523347643
4607	Yars	Ubc	2.5875226523347643
4589	Mcm5	Lrrc4c	2.5875226523347643
4587	Nav3	Rgs20	2.5875226523347643
4609	Taco1	Tmem167	2.5875226523347643
4576	Gtf2f1	Poldip3	2.5875226523347643
4568	Spout1	Magohb	2.5875226523347643
4569	Tet2	Amot	2.5875226523347643
4570	Khdc4	Tsix	2.5875226523347643
4571	Rrp36	Pgk1	2.5875226523347643
4572	Strbp	Dhx35	2.5875226523347643
4573	Rae1	Car8	2.5875226523347643
4574	Rae1	Bcl6	2.5875226523347643
4575	Glyr1	Gm4117	2.5875226523347643
4577	Rps5	Ppie	2.5875226523347643
4586	Zc3h6	Vps18	2.5875226523347643
4578	Hic2	Slirp	2.5875226523347643
4579	Nhp2	Lrp12	2.5875226523347643
4580	Yars	Aspm	2.5875226523347643
4581	Mrpl37	Tmem167	2.5875226523347643
4582	Snrpf	Fbxl20	2.5875226523347643
4583	Pgk1	Rrp36	2.5875226523347643
4584	Smn1	Timp3	2.5875226523347643
4585	Magohb	Lrrc4	2.5875226523347643
4608	Phb	Mcoln1	2.5875226523347643
4610	Eif5a	Rpl13a	2.5875226523347643
4652	Dlat	Hacd3	2.5875226523347643
4642	Atp1b1	Nsrp1	2.5875226523347643
4634	Ptma	Hint3	2.5875226523347643
4635	Utp14a	Tars2	2.5875226523347643
4636	Mrps28	Gm4117	2.5875226523347643
4637	Snrpb	Rpl14	2.5875226523347643
4638	Gcn1	Id3	2.5875226523347643
4639	Mrpl19	Ercc8	2.5875226523347643
4640	Eif5a	Tet2	2.5875226523347643
4641	Pdcd4	Uba52	2.5875226523347643
4643	Atp1b1	Nhp2	2.5875226523347643
4632	Wrap53	Lars2	2.5875226523347643
4644	Pwp1	Cdip1	2.5875226523347643
4645	Prdx4	Gm10115	2.5875226523347643
4646	Rps29	Mrpl37	2.5875226523347643
4647	Mrrf	Eif3j1	2.5875226523347643
4648	Eif3j1	Mrrf	2.5875226523347643
4649	Rpl22l1	Lars2	2.5875226523347643
4650	Lsg1	Cdk11b	2.5875226523347643
4651	Mrps6	Mthfd1l	2.5875226523347643
4633	Wrap53	Mrps15	2.5875226523347643
4631	Adarb1	Gm4117	2.5875226523347643
4611	Rfc2	Nudt21	2.5875226523347643
4620	Larp1b	Mrpl19	2.5875226523347643
4612	Dnaja1	Mecom	2.5875226523347643
4613	Tra2b	Cwc15	2.5875226523347643
4614	Tpt1	Galnt18	2.5875226523347643
4615	Uba52	Purg	2.5875226523347643
4616	Rpl23	Rps18	2.5875226523347643
4617	Tial1	Mrps28	2.5875226523347643
4618	Rps27a	Fxr2	2.5875226523347643
4619	Nudt21	Rbm20	2.5875226523347643
4621	Ppp1ca	Kirrel3	2.5875226523347643
4630	Mtrf1l	Rbm4b	2.5875226523347643
4622	Rbm4b	Chchd4	2.5875226523347643
4623	Purg	Uba52	2.5875226523347643
4624	Hdac1	Gm38211	2.5875226523347643
4625	Gapdh	Slc25a4	2.5875226523347643
4626	Rpl7a	Ppp1ca	2.5875226523347643
4627	Slc25a4	Gapdh	2.5875226523347643
4628	Pwp2	Mrps15	2.5875226523347643
4629	Pus7l	Prkra	2.5875226523347643
4389	Rpl14	Dcp1b	2.5875226523347643
4453	Prorp	Lyar	2.5875226523347643
4387	Ldha	Brinp3	2.5875226523347643
4211	Rps4x	Rps5	2.5875226523347643
4147	Rrp9	Yju2	2.5875226523347643
4148	Rps13	Mtrf1l	2.5875226523347643
4149	Rpl34	Cobl	2.5875226523347643
4150	Prpf40b	Mcm5	2.5875226523347643
4151	Prpf40b	Poldip3	2.5875226523347643
4152	Pus7l	Phb	2.5875226523347643
4153	Pus7l	Peg3	2.5875226523347643
4154	Prdx4	Rps11	2.5875226523347643
4155	Sub1	Utp14b	2.5875226523347643
4156	Mettl1	Rpl18	2.5875226523347643
4157	Dhx35	Rps15a	2.5875226523347643
4158	Btf3	Mrpl28	2.5875226523347643
4159	Eif1	Rpl13a	2.5875226523347643
4160	Heatr3	Mrpl12	2.5875226523347643
4161	Rps27a	Tsix	2.5875226523347643
4162	Sdad1	Pde10a	2.5875226523347643
4163	Rps27l	Rbm14	2.5875226523347643
4164	Spout1	Nsrp1	2.5875226523347643
4165	Spout1	Atp5d	2.5875226523347643
4146	Rpl8	Ybx1	2.5875226523347643
4145	Cdk11b	Rnf150	2.5875226523347643
4144	Park7	Rpl36a	2.5875226523347643
4133	Rbm14	Ercc8	2.5875226523347643
4125	Mrpl19	Rpl36a	2.5875226523347643
4126	Ybx1	Khdc4	2.5875226523347643
4127	Ybx1	Kirrel3	2.5875226523347643
4128	Hdac1	Rps26	2.5875226523347643
4129	Rpl36a	Fbxl7	2.5875226523347643
4130	Rfc2	Sulf1	2.5875226523347643
4131	Gapdh	Glyr1	2.5875226523347643
4132	Rbm14	Heatr3	2.5875226523347643
4134	Mars2	Rgs20	2.5875226523347643
4143	Khdrbs3	Top2a	2.5875226523347643
4135	Mcm5	Supv3l1	2.5875226523347643
4136	Sumo2	Palld	2.5875226523347643
4137	Poldip3	Ubc	2.5875226523347643
4138	Pdcd4	Atp23	2.5875226523347643
4139	Gigyf1	Utp14a	2.5875226523347643
4140	Atp1b1	Rpl18	2.5875226523347643
4141	Snrpd1	Ngf	2.5875226523347643
4142	Rbm41	Rps29	2.5875226523347643
4166	Wdr36	Btbd11	2.5875226523347643
4167	Rpl22l1	Tmx4	2.5875226523347643
4168	Rpl22l1	Aspm	2.5875226523347643
4200	Mrpl19	Ndst4	2.5875226523347643
4192	Hk2	Lrrc4c	2.5875226523347643
4193	Magohb	Rrp36	2.5875226523347643
4194	Isy1	Mki67	2.5875226523347643
4195	Mthfd1l	Tra2b	2.5875226523347643
4196	Mrpl12	Heatr3	2.5875226523347643
4197	Eef1g	Mrpl9	2.5875226523347643
4198	Eef1g	Dtd2	2.5875226523347643
4199	Eef1g	Timp3	2.5875226523347643
4201	Ybx1	Rpl8	2.5875226523347643
4190	Hspb1	Rpl22l1	2.5875226523347643
4202	Dcaf13	Tubb2a	2.5875226523347643
4203	Rpl36a	Park7	2.5875226523347643
4204	Mrpl2	Sumo2	2.5875226523347643
4205	Mrpl9	P4ha3	2.5875226523347643
4206	Gapdh	Drg1	2.5875226523347643
4207	Mars1	Peli2	2.5875226523347643
4208	Rpl13a	Eif1	2.5875226523347643
4209	Mcm5	Errfi1	2.5875226523347643
4191	Mrpl21	Iftap	2.5875226523347643
4189	Hspb1	Mrpl37	2.5875226523347643
4169	Lsg1	Rbm41	2.5875226523347643
4178	Glyr1	Adam12	2.5875226523347643
4170	Top2a	Ovgp1	2.5875226523347643
4171	Atp5pb	Igfbp2	2.5875226523347643
4172	Hmgn1	Rps8	2.5875226523347643
4173	Utp14b	Ccdc163	2.5875226523347643
4174	Rpl12	Rassf8	2.5875226523347643
4175	Mrps6	Ndst3	2.5875226523347643
4176	Nkap	Apex1	2.5875226523347643
4177	Exosc2	Fgf7	2.5875226523347643
4179	Mrps35	Smim11	2.5875226523347643
4188	Nup54	Ptgs2	2.5875226523347643
4180	Larp1b	Rrp9	2.5875226523347643
4181	Larp1b	Gcn1	2.5875226523347643
4182	Rnmt	Ccn1	2.5875226523347643
4183	Tubb2a	Dcaf13	2.5875226523347643
4184	Rps5	Rps4x	2.5875226523347643
4185	Hic2	Nusap1	2.5875226523347643
4186	Pura	Ccbe1	2.5875226523347643
4187	Yars	Lyar	2.5875226523347643
4124	Mrpl12	Atp6v1b2	2.5875226523347643
4123	Isy1	Naa60	2.5875226523347643
4122	Zc3h6	Tvp23b	2.5875226523347643
4066	Mrrf	Papolg	2.5875226523347643
4058	Wrap53	Rpl18	2.5875226523347643
4059	Wrap53	Prkcb	2.5875226523347643
4060	Rps29	Rbm41	2.5875226523347643
4061	Anp32b	Angpt1	2.5875226523347643
4062	Heatr3	Rbm14	2.5875226523347643
4063	Rrp15	Eif3j1	2.5875226523347643
4064	Srp68	Nsrp1	2.5875226523347643
4065	Stau1	Wdr36	2.5875226523347643
4067	Sdad1	Nusap1	2.5875226523347643
4056	Rps26	Ccdc163	2.5875226523347643
4068	Ptma	Rgs16	2.5875226523347643
4069	Tpi1	Lars2	2.5875226523347643
4070	Khdc4	Ybx1	2.5875226523347643
4071	Khdc4	Ror2	2.5875226523347643
4072	Rack1	Rps3	2.5875226523347643
4073	Eif3j1	Rrp15	2.5875226523347643
4074	Eif3j1	Uba52	2.5875226523347643
4075	Wdr36	Stau1	2.5875226523347643
4057	Wrap53	Snrpf	2.5875226523347643
4055	Rps26	Sqstm1	2.5875226523347643
4077	Lsg1	Eefsec	2.5875226523347643
4044	Pus7l	Rps27l	2.5875226523347643
4386	Wdr36	Rps4x	2.5875226523347643
4037	Lima1	Rps3	2.5875226523347643
4038	Rpl5	Tubb2a	2.5875226523347643
4039	Rpl9	Atp5pb	2.5875226523347643
4040	Pwp1	Lingo2	2.5875226523347643
4041	Pwp1	Il13ra1	2.5875226523347643
4042	Prpf40b	Adamts1	2.5875226523347643
4043	Prpf40b	P4ha3	2.5875226523347643
4045	Uhmk1	Pcdh18	2.5875226523347643
4054	Trir	Pde7b	2.5875226523347643
4046	Uhmk1	Rassf8	2.5875226523347643
4047	Pcbp3	Sh3bgrl	2.5875226523347643
4048	Uba52	Kif26b	2.5875226523347643
4049	Uba52	Rbm4b	2.5875226523347643
4050	Rpl27	Tnc	2.5875226523347643
4051	Trmt1l	Wrap53	2.5875226523347643
4052	Trmt1l	Tmtc2	2.5875226523347643
4053	Nsun6	Donson	2.5875226523347643
4076	Wdr36	Nrg1	2.5875226523347643
4078	Top2a	Pgk1	2.5875226523347643
4121	Cpsf3	Gtf2f1	2.5875226523347643
4111	Snrpb	Rpl27	2.5875226523347643
4102	Tubb2a	Cox4i1	2.5875226523347643
4103	Rps5	Gsdme	2.5875226523347643
4104	Mrps28	Larp1b	2.5875226523347643
4105	Nsrp1	Srp68	2.5875226523347643
4106	Hic2	Mcoln1	2.5875226523347643
4107	Papolg	Mrps15	2.5875226523347643
4108	Mrto4	Rbm14	2.5875226523347643
4109	Snrpf	Cavin2	2.5875226523347643
4112	Pgk1	Fam50a	2.5875226523347643
4100	Ppp1ca	Supv3l1	2.5875226523347643
4113	Gcn1	Wrap53	2.5875226523347643
4114	Mrpl21	Papolg	2.5875226523347643
4115	Mrpl21	Gigyf1	2.5875226523347643
4116	Mrpl28	Cwc15	2.5875226523347643
4117	Hk2	Rae1	2.5875226523347643
4118	Hk2	Cdh18	2.5875226523347643
4119	Cpsf3	Csnk2a1	2.5875226523347643
4120	Cpsf3	Prpf40b	2.5875226523347643
4101	Rps8	Atp5d	2.5875226523347643
4099	Acat1	Cfl1	2.5875226523347643
4079	Lyar	Eif1	2.5875226523347643
4088	Rae1	Pgk1	2.5875226523347643
4080	Rpl18	Nhp2	2.5875226523347643
4081	Zfp36l1	Tvp23b	2.5875226523347643
4082	Utp14a	Gigyf1	2.5875226523347643
4083	Utp14a	Wdpcp	2.5875226523347643
4084	Rpl12	Slit2	2.5875226523347643
4085	Strbp	Spice1	2.5875226523347643
4086	Rps3	Lima1	2.5875226523347643
4087	Mrps6	Lama2	2.5875226523347643
4089	Prkra	Uhmk1	2.5875226523347643
4098	Gtf2f1	Papolg	2.5875226523347643
4090	Scaf1	Rgs20	2.5875226523347643
4091	Scaf1	Mrrf	2.5875226523347643
4092	Glyr1	Gapdh	2.5875226523347643
4093	Glyr1	E2f2	2.5875226523347643
4094	Mrps35	Arhgap28	2.5875226523347643
4095	Larp1b	Mrps15	2.5875226523347643
4096	Larp1b	Mrps28	2.5875226523347643
4097	Supv3l1	Ppp1ca	2.5875226523347643
4210	Rps4x	Rpl9	2.5875226523347643
4110	Phb	Stau1	2.5875226523347643
4212	Tra2b	Mthfd1l	2.5875226523347643
4332	Thoc1	Rps3	2.5875226523347643
4324	Rae1	Kif26b	2.5875226523347643
4325	Rae1	Zc3h12a	2.5875226523347643
4326	Cmss1	Pdlim5	2.5875226523347643
4327	Apex1	Rpl8	2.5875226523347643
4328	Apex1	Fxr2	2.5875226523347643
4329	Nkap	Ndst3	2.5875226523347643
4330	Exosc2	Zfp217	2.5875226523347643
4331	Exosc2	Areg	2.5875226523347643
4333	Zfc3h1	Slx4ip	2.5875226523347643
4322	Utp14a	Timp3	2.5875226523347643
4334	Gtf2f1	Trmt1l	2.5875226523347643
4335	Ppp1ca	Ptma	2.5875226523347643
4336	Tubb2a	Mrpl19	2.5875226523347643
4337	Yars	Scaf1	2.5875226523347643
4338	Mrto4	Vps18	2.5875226523347643
4339	Snrpf	Prpf40b	2.5875226523347643
4340	Snrpb	Wdhd1	2.5875226523347643
4341	Cwc15	Lars2	2.5875226523347643
4323	Rps3	Thoc1	2.5875226523347643
4321	Rpl18	Nsa2	2.5875226523347643
4343	Nasp	Prrc1	2.5875226523347643
4310	Fn1	Mir6236	2.5875226523347643
4302	Lima1	Pparg	2.5875226523347643
4303	Mki67	Areg	2.5875226523347643
4304	Rrp9	Mettl1	2.5875226523347643
4305	Uba52	Pwp1	2.5875226523347643
4306	Rpl27	Slirp	2.5875226523347643
4307	Rpl27	Cobl	2.5875226523347643
4308	Trmt1l	Gtf2f1	2.5875226523347643
4309	Sub1	Rpl22l1	2.5875226523347643
4311	Fxr2	Apex1	2.5875226523347643
4320	Rpl22l1	Sub1	2.5875226523347643
4312	Btf3	Fbxl20	2.5875226523347643
4313	Gtpbp1	Pcbp3	2.5875226523347643
4314	Nudt21	Pcf11	2.5875226523347643
4315	Sdad1	Mrpl37	2.5875226523347643
4316	Rps27l	Rpl14	2.5875226523347643
4317	Tet2	Ccser1	2.5875226523347643
4318	Khdc4	Thsd7a	2.5875226523347643
4319	Nsa2	Mrto4	2.5875226523347643
4342	Cwc15	Pwp2	2.5875226523347643
4344	Mrpl21	Rps27l	2.5875226523347643
4300	Park7	Adamtsl3	2.5875226523347643
4377	Rps27a	Plekhh2	2.5875226523347643
4369	Fxr2	Itfg2	2.5875226523347643
4370	Mettl1	Wrap53	2.5875226523347643
4371	Mettl1	Rbm41	2.5875226523347643
4372	Dhx35	Mtfr1	2.5875226523347643
4373	Trir	Top2a	2.5875226523347643
4374	Gtpbp1	Crebrf	2.5875226523347643
4375	Gtpbp1	Ccdc73	2.5875226523347643
4376	Heatr3	Fn1	2.5875226523347643
4378	Rrp15	Atp5d	2.5875226523347643
4367	Rpl23	Ubc	2.5875226523347643
4379	Rrp15	Srp68	2.5875226523347643
4380	Srp68	Cdh18	2.5875226523347643
4381	Calr	Il13ra1	2.5875226523347643
4382	Stau1	Thoc2l	2.5875226523347643
4383	Stau1	Pepd	2.5875226523347643
4384	Spout1	Fbxl20	2.5875226523347643
4213	Tra2b	Nhp2	2.5875226523347643
4385	Thoc2l	Rpl9	2.5875226523347643
4368	Fn1	Heatr3	2.5875226523347643
4366	Uba52	Smn1	2.5875226523347643
4345	Yju2	Gtpbp1	2.5875226523347643
4355	Lima1	Cdh11	2.5875226523347643
4346	Isy1	Lgr6	2.5875226523347643
4347	Rpl36a	Tars2	2.5875226523347643
4349	Adar	Nrg1	2.5875226523347643
4350	Mcm3	Samhd1	2.5875226523347643
4351	Ddx31	Rbm41	2.5875226523347643
4352	Atp1b1	Hgf	2.5875226523347643
4353	Drg1	Ppp1r18	2.5875226523347643
4354	Drg1	Adamtsl3	2.5875226523347643
4356	Lima1	Cenpf	2.5875226523347643
4365	Prdx4	Mindy2	2.5875226523347643
4357	Rpl5	Rps3	2.5875226523347643
4358	Mki67	Chka	2.5875226523347643
4359	Rpl9	Cdh6	2.5875226523347643
4360	Rpl9	Thoc2l	2.5875226523347643
4361	Rps11	Srp68	2.5875226523347643
4362	Rrp9	Rrp36	2.5875226523347643
4363	Rpl34	Samhd1	2.5875226523347643
4364	Prpf40b	Thoc2l	2.5875226523347643
4301	Tpt1	Cmss1	2.5875226523347643
4348	Rfc2	Pgk1	2.5875226523347643
4299	Sod1	Slc25a5	2.5875226523347643
4256	Exosc2	Naa60	2.5875226523347643
4236	Srp68	Uhmk1	2.5875226523347643
4237	Mkrn2	Pdhx	2.5875226523347643
4238	Stau1	Fbxl7	2.5875226523347643
4239	Stau1	Taco1	2.5875226523347643
4240	Mrrf	Mrps15	2.5875226523347643
4241	Rps27l	P4ha3	2.5875226523347643
4242	Spout1	Utp14b	2.5875226523347643
4243	Thoc2l	Pwp2	2.5875226523347643
4244	Eif3j1	Top2a	2.5875226523347643
4245	Wdr36	Lama2	2.5875226523347643
4246	Top2a	Adamtsl3	2.5875226523347643
4247	Utp14b	Spout1	2.5875226523347643
4248	Utp14b	Nsun6	2.5875226523347643
4249	Zfp36l1	Mrpl2	2.5875226523347643
4250	Zfp36l1	F3	2.5875226523347643
4251	Rae1	Mdm2	2.5875226523347643
4252	Zc3h12a	Rbm41	2.5875226523347643
4253	Zc3h12a	Ccdc163	2.5875226523347643
4254	Cmss1	Tpt1	2.5875226523347643
4235	Sec63	Gbe1	2.5875226523347643
4233	Wrap53	Gm43947	2.5875226523347643
4232	Trir	Car8	2.5875226523347643
4221	Pwp1	Nkain2	2.5875226523347643
4214	Rbm41	Tead2	2.5875226523347643
4215	Rbm41	Kirrel3	2.5875226523347643
4298	Atp1b1	Nvl	2.5875226523347643
4216	Drg1	Gapdh	2.5875226523347643
4217	Drg1	Cdk11b	2.5875226523347643
4218	Cdk11b	Drg1	2.5875226523347643
4219	Lima1	Rpl13a	2.5875226523347643
4220	Rpl8	Peli2	2.5875226523347643
4222	Pus7l	Tmed8	2.5875226523347643
4231	Btf3	Cwc15	2.5875226523347643
4223	Uhmk1	Lurap1l	2.5875226523347643
4224	Pcbp3	Fhl1	2.5875226523347643
4225	Uba52	Sinhcaf	2.5875226523347643
4226	Trmt1l	Rps11	2.5875226523347643
4227	Fn1	Nsrp1	2.5875226523347643
4228	Fn1	Rpl13a	2.5875226523347643
4229	Fxr2	Npas3	2.5875226523347643
4230	Dhx35	Apex1	2.5875226523347643
4255	Prkra	Gys1	2.5875226523347643
4234	Apobec3	Sinhcaf	2.5875226523347643
4257	Hnrnph3	Slit2	2.5875226523347643
4277	Smn1	B3galt1	2.5875226523347643
4279	Mrpl21	Atp23	2.5875226523347643
4280	Zc3h6	Rnf150	2.5875226523347643
4281	Srp19	Utp14b	2.5875226523347643
4282	Nvl	Ercc8	2.5875226523347643
4283	Mrpl1	Tmem167	2.5875226523347643
4284	Mrpl9	Prpf40b	2.5875226523347643
4285	Rbm20	Palld	2.5875226523347643
4287	Rpl13a	Fn1	2.5875226523347643
4288	Mcm5	Kirrel3	2.5875226523347643
4289	Samhd1	Cbx2	2.5875226523347643
4290	Dnaja1	Mki67	2.5875226523347643
4291	Sumo2	Thoc1	2.5875226523347643
4292	Sumo2	Nasp	2.5875226523347643
4293	Poldip3	Cenpf	2.5875226523347643
4294	Ptcd1	Rpl36a	2.5875226523347643
4258	Scaf1	Cdip1	2.5875226523347643
4295	Gigyf1	Kif26b	2.5875226523347643
4296	Gigyf1	Zfp217	2.5875226523347643
4297	Rpl7a	Rpl23	2.5875226523347643
4278	Smn1	Hacd3	2.5875226523347643
4286	Rpl13a	Lima1	2.5875226523347643
4266	Ppp1ca	Rbm4b	2.5875226523347643
4276	Taco1	Fbxl7	2.5875226523347643
4260	Prorp	Pepd	2.5875226523347643
4262	Thoc1	Mthfd1l	2.5875226523347643
4263	Ppie	Fbxl20	2.5875226523347643
4264	Gtf2f1	Kif26b	2.5875226523347643
4265	Gtf2f1	Npas3	2.5875226523347643
4267	Rnmt	Mtfr1	2.5875226523347643
4268	Tubb2a	Rpl13a	2.5875226523347643
4269	Purg	Lurap1l	2.5875226523347643
4259	Glyr1	Fbxl7	2.5875226523347643
4261	Larp1b	Pdk4	2.5875226523347643
4270	Mrpl37	Psmc3ip	2.5875226523347643
4271	Mrps15	Larp1b	2.5875226523347643
4272	Mrps15	Mrrf	2.5875226523347643
4273	Cwc15	Hgf	2.5875226523347643
4274	Cwc15	Btf3	2.5875226523347643
4275	Taco1	Stau1	2.5875226523347643
5290	Rps27a	Gm20125	1.8070146209068372
5292	Calr	Kirrel3	1.8070146209068372
5291	Hells	Pcyt2	1.8070146209068372
5304	Ppp1ca	Srp68	1.8070146209068372
5289	Sec63	Gtf2f1	1.8070146209068372
5288	Eif1	Rpl14	1.8070146209068372
5294	Eif3j1	Rps17	1.8070146209068372
5287	Dhx35	Mtrf1l	1.8070146209068372
5286	Rpl27	Naa60	1.8070146209068372
5285	Mtrf1l	Ppie	1.8070146209068372
5293	Sdad1	Rae1	1.8070146209068372
5300	Utp6	Taco1	1.8070146209068372
5295	Rpl22l1	Mindy2	1.8070146209068372
5296	Rpl14	Eif1	1.8070146209068372
5297	Prpf38a	Mki67	1.8070146209068372
5298	Prpf38a	Supv3l1	1.8070146209068372
5299	Prpf38a	Zfp36l1	1.8070146209068372
5306	Rbm4b	Fam50a	1.8070146209068372
5301	Utp6	Egr3	1.8070146209068372
5302	Glyr1	Poldip3	1.8070146209068372
5303	Supv3l1	Prpf38a	1.8070146209068372
5283	Prdx4	Rrp15	1.8070146209068372
5305	Msh2	Adamts6	1.8070146209068372
5284	Uba52	Rbm14	1.8070146209068372
5265	Snrpb	Slc25a5	1.8070146209068372
5282	Pus7l	Txn2	1.8070146209068372
5269	Mcm3	Nusap1	1.8070146209068372
5261	Gtf2f1	Vps18	1.8070146209068372
5260	Thoc1	Rps26	1.8070146209068372
5308	Purg	Cbx2	1.8070146209068372
5259	Mrps35	Rbm14	1.8070146209068372
5262	Rps8	Rae1	1.8070146209068372
5263	Purg	Rbm14	1.8070146209068372
5264	Mrps15	Papolg	1.8070146209068372
5266	Nasp	Lurap1l	1.8070146209068372
5267	Mrpl21	Rpl23	1.8070146209068372
5268	Hspa5	Sh3bgrl	1.8070146209068372
5270	Snrpd1	Anp32b	1.8070146209068372
5281	Rps11	Utp25	1.8070146209068372
5271	Khdrbs3	Lrrc4	1.8070146209068372
5272	Drg1	Immp2l	1.8070146209068372
5273	Slc25a5	Snrpb	1.8070146209068372
5274	Enox1	Hdac1	1.8070146209068372
5275	Lima1	Cacnb2	1.8070146209068372
5276	Mki67	Mmp16	1.8070146209068372
5277	Mki67	Prpf38a	1.8070146209068372
5278	Rps17	Fgf7	1.8070146209068372
5279	Rps17	Eif3j1	1.8070146209068372
5280	Rps17	Rpl13a	1.8070146209068372
5307	Purg	Sinhcaf	1.8070146209068372
5349	Tpt1	E2f2	1.8070146209068372
5309	Snrpf	Gm20125	1.8070146209068372
5347	Ybx1	Wwox	1.8070146209068372
5337	Nhp2	Coq2	1.8070146209068372
5338	Yars	Adarb1	1.8070146209068372
5339	Yars	Cdkn1a	1.8070146209068372
5340	Mrto4	Rbm20	1.8070146209068372
5341	Hspb1	Zfp438	1.8070146209068372
5342	Pgk1	Tmem167	1.8070146209068372
5343	Hk2	Glyr1	1.8070146209068372
5344	Magohb	Spout1	1.8070146209068372
5345	Isy1	Rrp15	1.8070146209068372
5346	Nvl	Mdm2	1.8070146209068372
5348	Sumo2	Iftap	1.8070146209068372
5335	Glyr1	Hk2	1.8070146209068372
5350	Rps17	Sqstm1	1.8070146209068372
5351	Rps17	Uba52	1.8070146209068372
5352	Rps18	Lockd	1.8070146209068372
5353	Rps18	Gsdme	1.8070146209068372
5354	Pwp1	Mcoln1	1.8070146209068372
5355	Uhmk1	Eya1	1.8070146209068372
5356	Pcbp3	Fam120c	1.8070146209068372
5257	Apex1	Sub1	1.8070146209068372
5357	Adarb1	Lurap1l	1.8070146209068372
5358	Rps26	Hspb1	1.8070146209068372
5336	Supv3l1	Crebrf	1.8070146209068372
5334	Cmss1	Spout1	1.8070146209068372
5310	Snrpf	Ercc8	1.8070146209068372
5321	Khdrbs3	Ppp2r2b	1.8070146209068372
5311	Nasp	Sh3bgrl	1.8070146209068372
5312	Gcn1	Csnk2a1	1.8070146209068372
5313	Cpsf3	Nup54	1.8070146209068372
5314	Nvl	Bmpr1b	1.8070146209068372
5315	Rpl36a	Rpl34	1.8070146209068372
5316	Mrpl9	Msh2	1.8070146209068372
5317	Rbm14	Akap12	1.8070146209068372
5318	Mars1	Col4a5	1.8070146209068372
5319	Rpl13a	Rps17	1.8070146209068372
5320	Pdcd4	Rbm4b	1.8070146209068372
5322	Slc25a5	Hdgf	1.8070146209068372
5333	Strbp	Mecom	1.8070146209068372
5323	Igf2bp2	Egr3	1.8070146209068372
5324	Rps13	Rrp36	1.8070146209068372
5325	Rpl34	Peli2	1.8070146209068372
5326	Prdx4	Utp6	1.8070146209068372
5327	Mettl1	Gm49356	1.8070146209068372
5328	Adarb1	Yars	1.8070146209068372
5329	Rps27a	Tnc	1.8070146209068372
5330	Spout1	Gm20521	1.8070146209068372
5331	Top2a	Slc8a1	1.8070146209068372
5332	Prpf38a	Rae1	1.8070146209068372
5258	Nkap	Sod1	1.8070146209068372
5171	Rpl13a	Sdad1	1.8070146209068372
5256	Prkra	Apobec3	1.8070146209068372
5191	Rps24	Mir22hg	1.8070146209068372
5181	Pop5	Zfp820	1.8070146209068372
5182	Rps17	Atp1b1	1.8070146209068372
5183	Rps17	Ttc17	1.8070146209068372
5184	Rps11	Exosc2	1.8070146209068372
5185	Pwp2	Zfp217	1.8070146209068372
5186	Pus7l	Zc3h12a	1.8070146209068372
5187	Mettl1	Gorab	1.8070146209068372
5188	Dhx35	Eif3j1	1.8070146209068372
5189	Adarb1	Akap12	1.8070146209068372
5190	Anp32b	Mrpl1	1.8070146209068372
5192	Calr	Msrb3	1.8070146209068372
5179	Drg1	Ercc8	1.8070146209068372
5193	Tet2	Rgs20	1.8070146209068372
