,A10,A2,A3,A4,A5,A6,A7,A8,A9,B1,B2,B4,B5,B6,B7,B8,B9,C1,C2,C3,C4,C5,C6,C7,C8,C9,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,E9,F1,F2,F3,F4,F5,F6,F7,F8,F9,G1,G2,G3,G4,G5,G6,G7,G8,G9,H1,H2,H3,H4,H5,H6,H7,H8
IQCH-AS1,0.225605,0.0,1.962118,0.217284,0.286876,0.0,0.340428,0.0,2.452145,0.0,0.0,0.0,0.0,0.0,0.0,0.226399,0.0,0.977768,1.85192,0.483393,0.101359,2.568604,0.339164,0.0,0.0,0.123705,0.169957,1.305705,0.691035,0.064214,1.089999,3.651069,14.165373,9.156142,0.0,0.0,0.189732,0.144428,0.961075,3.239729,0.159796,0.0,0.166364,1.040794,0.0,0.471097,0.505962,0.147488,16.397575,0.0,0.479676,0.0,0.971842,1.510985,0.080573,0.068524,15.821379,7.123216,0.864697,6.935786,0.0,0.0,0.060427,0.0,0.0,0.0,0.148187,0.0,0.0
STAM-DT,0.177843,0.386116,14.493456,0.0,0.174992,0.0,1.007101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.245215,0.194782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.690848,0.0,0.0,0.0,0.0,0.0,0.0,0.37942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.160847,0.0,0.398804,0.0,2.154242,0.0,0.342987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175357,0.0,0.202546,0.0,0.0,0.0,0.0,0.58111,0.0,0.0,0.0,0.180382,0.0,0.0
XPO5,28.730268,4.441105,25.349648,12.801644,21.762505,10.140416,12.068309,32.825745,16.189611,19.39094,10.571109,12.113226,22.412294,30.639448,20.690079,23.943312,4.631336,26.00198,10.84391,10.220834,9.546852,29.7983,10.127568,7.165814,19.11829,19.371143,10.215479,15.978002,11.818778,16.638535,26.16522,28.849255,9.025138,13.510812,14.876905,15.335309,16.935108,11.291587,8.765966,7.431599,8.562028,17.469702,24.759596,15.512881,21.670225,15.977182,13.83687,14.862479,22.781168,14.817069,11.352595,21.613245,22.374426,16.239172,6.270872,21.277351,23.88561,17.492523,34.358974,27.450756,34.696007,9.257323,30.930674,20.457968,16.480696,7.583359,10.767563,19.154165,14.485464
CKAP2L,0.555779,7.138093,2.790698,9.341284,0.312396,0.0,7.84549,1.001227,3.01427,1.519312,4.253234,0.395679,1.383357,0.0,4.240571,2.245098,0.347426,2.763539,8.23147,3.08381,0.346281,0.0,2.99967,7.476457,0.0,3.151847,0.311819,3.630188,3.71716,3.44336,2.719206,1.529626,5.250323,0.0,7.888431,0.875298,3.395638,2.092547,2.164497,11.160184,1.417568,2.894914,3.735895,0.612938,3.290982,1.792796,2.282068,2.816323,0.508139,0.353543,11.35611,0.456864,3.464319,4.105713,0.0,1.139502,2.713641,6.572786,1.098574,13.509754,1.501233,0.0,0.0,12.031462,0.661669,32.246655,2.574998,0.0,2.450267
SERPINI1,0.0,0.842179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.773403,0.0,0.0,0.0,0.0,0.559868,0.0,0.0,1.229286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261337,0.0,0.0,0.836218,2.281324,0.0,0.0,0.0,8.985211,1.170453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236842,0.0,8.269807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51172,0.0,0.0,0.0,0.0,0.411047,0.0,0.859214,0.0,0.0,0.0,0.0,0.6311
CDK1,67.80469,81.51349,8.632153,7.292862,28.781185,4.495326,15.898466,17.882921,76.52201,48.220444,5.784692,0.293544,53.02249,10.293734,39.582966,17.526785,13.107728,51.940727,27.675108,14.633637,32.833332,10.849755,45.93625,23.98361,10.31507,130.58665,76.48506,7.295644,46.5543,54.170116,34.846992,20.796318,49.631615,9.406205,64.57146,44.06785,28.446947,33.19836,28.0194,39.5349,52.603046,44.10946,45.80117,42.339966,0.0,41.69022,54.009724,21.211823,0.0,28.450651,74.80553,49.112476,64.26217,31.128832,37.81683,27.279913,50.459118,1.29092,13.286425,73.565735,62.009403,4.506089,11.241768,7.760466,23.962837,54.231995,28.58705,15.451547,78.906136
H2AC16,14.505983,0.0,18.07951,8.835516,51.60096,9.667926,7.882672,2.96399,68.36203,94.86443,14.096308,3.484363,15.883548,11.860639,33.69443,28.412367,7.842704,127.00207,52.42981,33.148,31.74439,10.135569,69.9959,27.84684,9.047834,56.051277,84.41478,11.84646,17.206818,13.75332,23.190374,2.595718,80.869484,24.171644,8.02954,28.16187,43.619713,33.222538,23.440928,60.739807,46.330082,15.822922,72.47676,13.96874,0.0,113.992,0.0,61.94649,22.162128,39.89607,26.20095,102.12455,68.38865,10.651659,81.46767,10.42791,14.854761,0.0,84.61896,54.022827,85.54617,0.0,3.694994,9.325515,17.975578,37.56153,60.163696,10.368571,15.093016
SF3A3,70.42542,69.0089,82.2334,57.94435,66.747284,69.360085,75.80612,79.61887,43.828213,42.650646,34.06514,18.743198,69.05396,110.16808,56.05625,51.446552,80.38826,58.847157,48.61122,64.904945,49.955067,63.416607,69.78111,88.06436,70.69075,68.19236,58.138012,40.42301,95.91504,51.812553,72.82081,110.7565,75.42528,48.742085,44.54869,29.967295,55.80298,73.92353,69.39806,63.195812,91.259514,39.38384,63.11616,96.69615,75.65696,74.381165,38.952305,65.15637,112.88707,90.864555,62.296093,121.65639,83.87865,53.275963,81.280815,52.83857,54.231876,43.40084,59.090336,83.165085,133.26518,38.354263,43.22446,39.534107,47.841263,74.04641,83.916756,87.252625,57.10112
ZRANB2,34.549725,25.129423,58.37431,27.142183,31.540047,44.264214,42.802757,47.57148,30.818766,31.052826,31.712637,25.440838,45.05044,40.876156,27.905645,32.702747,38.102,35.849968,34.14805,38.301334,34.27946,32.846447,78.38099,59.145042,34.934353,38.1038,40.42621,35.53858,37.956985,29.063444,43.89023,33.26468,31.423782,53.07131,32.88646,15.370367,51.483997,48.08147,44.46332,28.53914,34.216446,23.91091,30.119616,63.075996,24.663502,38.49309,40.109123,34.25215,49.81192,26.36475,27.14574,97.71512,26.639513,36.223583,35.405106,33.71556,44.020958,46.209316,33.33854,37.11596,71.014786,25.03655,26.899502,35.622696,24.800354,59.76885,29.452206,38.5402,24.952782
NANOGNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429314,0.0,40.94832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6127,0.0,0.0,6.569311,0.0,0.0,5.057255,0.0,0.0,0.0,0.0,0.0,0.0,0.549354,0.343562,0.0,0.0,0.0,0.0
RNASET2,1.783967,1.36475,4.918953,5.797753,1.255493,1.414735,0.0,3.229199,3.708947,2.798099,0.831569,4.4817,7.365613,0.062636,1.182538,0.443731,3.648758,0.0,6.197213,4.659794,3.938886,14.216928,3.9228,8.394542,28.933744,1.968301,5.874089,12.177248,12.191826,1.915756,3.194404,5.075523,2.586033,1.176082,3.920041,2.291287,3.518651,17.763119,0.911153,24.054375,6.825396,1.48516,4.636775,0.0,1.213332,20.505266,2.321241,0.840286,16.950642,17.639166,0.919244,36.65521,6.972132,2.440916,0.446028,0.0,17.103516,4.288572,5.881511,6.541136,1.330783,6.868085,1.887139,3.080489,2.76885,2.919009,6.338938,2.194815,4.667508
ARHGDIB,14.257537,1.575788,0.966688,2.517091,0.721294,75.27434,4.326374,11.848513,31.49943,4.110979,64.39657,12.530699,12.214712,18.076773,5.911251,7.143606,22.033638,6.85687,13.726944,28.327543,14.060167,13.380229,16.314442,17.987202,12.852167,0.0,26.708864,21.682974,18.59647,10.326296,12.679505,17.179043,2.49105,0.0,29.466887,3.448744,10.796581,15.947975,11.808241,11.107353,13.898582,9.522555,14.65927,0.0,10.987238,7.590243,33.972393,0.378196,16.832403,17.89551,1.397567,32.02744,11.159812,19.753641,11.813045,0.0,18.174946,4.689676,45.29212,2.513623,26.204304,30.726925,11.053426,5.0383,9.163635,18.733799,27.793238,1.461592,47.133358
NT5DC4,0.0,0.179495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.081745,0.0,0.0,0.0,0.0,0.0,0.531728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505049,0.0,0.18148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179731,0.0,0.0,0.0,0.65557,0.0,0.440418,0.0,0.0,0.0
COG5,13.802722,13.719367,1.169886,2.266816,9.683215,19.096247,2.994736,10.097192,13.752208,5.107196,8.180805,7.341498,11.625994,29.724743,20.319494,9.498893,3.780975,8.326965,8.386906,31.18012,12.976831,15.24179,22.894037,10.049471,5.085719,14.434799,11.016077,10.470049,27.53976,3.494944,13.813777,29.309834,9.772828,9.502638,5.23909,22.631643,12.51065,2.415077,11.081791,8.49933,11.199121,6.564351,23.923828,16.011667,12.385417,13.834976,7.835473,8.909656,18.10649,14.942282,42.465446,3.323799,23.397007,21.569334,18.467628,14.025504,3.036562,14.11745,9.729563,10.948311,84.896065,6.364792,10.972481,2.013013,12.780104,6.728388,14.701424,3.395422,9.354941
PAGE2B,0.0,6.37055,0.0,0.0,0.599498,0.0,0.0,0.0,0.0,0.0,0.0,13.150021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.210863,0.0,0.0,0.0,0.0,5.020321,0.0,0.0,1.620313,0.0,0.0,0.0,0.0,0.596988,0.0,0.0,0.0,0.0,0.0,0.0,1.56949,0.0,6.165509,1.533688,0.0,0.0,5.198549,0.0,0.0,7.924748,0.0,0.0,5.577253,0.0,12.074916,0.0,0.0,0.0,0.0,0.0,0.0,11.181778,7.663707,20.992203,0.0
PRKCI,3.383476,1.238554,2.248553,10.596768,4.390218,2.921785,4.464782,28.755596,11.405668,4.297899,3.187779,2.526106,8.332694,2.728308,4.295918,6.103979,7.48319,2.405345,5.691282,7.818451,6.108022,3.220521,37.03654,2.264781,15.323445,2.642349,2.699896,23.818174,11.072025,2.618321,3.451921,10.907597,1.767802,1.913339,11.007184,0.912997,4.106408,3.316661,4.121758,3.922135,21.736698,4.956631,3.462472,5.498061,0.790911,3.489976,2.42212,11.209328,4.027699,2.626288,3.136448,9.784395,6.349218,3.607625,2.14645,1.993205,8.735733,1.894947,13.017841,4.402973,24.734234,3.393622,2.98618,9.053163,3.395708,1.813223,3.226233,0.835837,2.926442
NMU,255.10373,80.261086,114.2862,407.47568,110.96381,620.64984,212.04591,85.55433,228.05254,358.81116,125.99535,294.0526,207.34569,101.2393,98.008766,276.07538,195.00775,199.86713,122.860634,390.86215,149.2463,187.50775,375.0202,437.4546,189.12045,239.78925,62.902683,296.58353,250.76097,159.26488,280.8167,283.43362,155.80153,206.67291,171.46164,220.95297,194.48311,237.01512,225.36559,137.40114,276.83414,86.25998,124.54545,261.54346,236.84328,390.08813,171.84012,121.34412,368.9478,293.4682,121.512985,219.98335,282.94272,187.70589,258.74774,160.55841,239.28741,269.73077,158.8321,161.60452,150.42192,120.32872,79.90797,120.74549,70.50189,48.121395,152.87045,126.81569,154.02808
SDAD1,14.050138,2.530469,15.369325,7.338344,3.046496,18.968447,5.195964,15.937024,8.020464,13.76085,1.935417,13.723186,12.632636,3.730676,11.220985,11.426888,16.185001,7.73581,2.919589,3.807207,12.274077,5.017348,5.397837,3.907265,2.465473,11.811987,3.234233,10.590529,15.242534,7.387265,7.003751,29.78203,4.19846,17.198664,7.279772,3.067546,2.708791,9.629023,11.124155,6.396216,8.332545,11.032005,4.462465,13.370409,17.170712,7.183777,6.197175,6.256457,24.930197,6.531901,12.83772,2.258202,5.943794,2.709693,7.998987,13.848047,5.031969,16.467813,9.955256,9.954834,31.817316,6.766945,3.712471,4.403713,8.564162,5.338779,9.289653,2.040659,13.979567
NPIPA2,0.0,0.0,1.678648,0.0,6.662838,0.0,2.253837,0.0,0.0,2.326433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.006837,0.0,0.0,0.0,7.129322,0.0,3.103755,0.0,0.0,0.0,0.0,0.0,2.486685,5.981948,0.0,0.0,6.004488,0.0,2.222523,0.0,0.0,0.0,0.0,2.9135,0.0,0.0,2.742329,0.0,0.0,0.0,3.785543,1.932977,5.911542,0.0,0.0,0.0,0.0,0.0,18.081434,0.0,0.0,0.0,4.201683,0.378364,0.0,0.0,0.0,5.368734,0.0,3.337409
GEMIN5,3.893818,2.487828,5.054702,12.664282,2.874966,1.03428,2.676901,16.76535,2.177958,4.21851,1.074964,2.140091,4.019378,7.195687,3.422661,7.563413,2.743628,3.038606,4.039598,4.575949,4.342783,2.402188,0.866507,3.737891,5.389902,3.199396,2.010237,4.024617,4.957441,3.713512,5.010083,4.079185,12.117693,2.217708,0.173119,3.067677,2.210561,2.395677,2.882736,1.807061,5.236985,1.795001,5.172058,2.02121,3.38183,4.206903,3.346302,1.818035,3.86891,6.313566,3.344366,2.669156,5.11898,3.618444,2.270338,2.568407,2.953687,2.64468,2.37629,4.610295,4.717781,0.392934,3.152611,4.121091,4.209785,1.428079,2.32491,3.551057,1.367735
ELF3,9.814403,0.0,0.0,0.0,0.0,0.453793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49766,0.0,0.0,0.0,0.0,0.0,0.209582,0.167917,0.0,0.0,0.0,0.0,0.0
H1-2,124.09154,206.09846,194.94147,145.70584,496.1845,55.62586,128.1669,270.4506,410.2422,252.02863,186.00858,103.40511,154.31499,91.21921,333.37665,137.6907,150.88338,471.15387,527.8872,154.23969,458.39914,200.0537,450.5291,307.49854,180.4695,222.141,765.24,164.36372,156.61232,369.94125,142.46323,140.639,686.63794,195.50726,359.82336,393.09335,618.7004,302.66718,343.23828,270.40884,260.06625,323.07367,618.0442,123.968956,79.57319,324.1033,74.0745,355.7295,155.04846,527.56586,330.375,278.46674,496.516,555.60706,362.53336,409.62613,621.1478,74.70567,531.2469,413.75372,343.0104,45.59703,75.24815,161.1269,398.2379,372.8505,340.56445,242.2113,132.9042
EIF3H,50.115543,18.620869,29.781454,35.833378,36.047527,45.687202,37.359924,49.876476,36.84397,27.55824,35.97181,29.74062,41.979324,52.21156,54.561214,51.975014,51.964294,56.55467,25.25815,57.43053,32.7753,40.00448,36.78979,36.437424,48.213154,49.994274,35.769295,32.618984,52.610634,47.154373,40.97332,33.812454,43.889675,48.342625,31.457232,31.242298,44.210533,30.920717,50.74747,34.669197,53.697193,57.244297,43.21655,46.155067,28.956703,44.861286,35.827538,38.4741,59.417572,52.259335,40.744843,65.9074,35.488953,22.668379,55.020287,41.791565,40.072292,34.715305,40.5414,37.386578,65.283295,27.334438,30.243984,40.263412,19.121998,19.284496,29.388535,51.8515,48.298306
H2BC5,45.406868,11.141229,16.349735,42.854694,162.99422,36.59149,44.07354,42.50057,212.12593,108.74072,22.865555,32.62723,38.543896,31.95936,74.96426,71.39166,34.20341,240.0863,48.227737,54.371964,67.44365,17.808044,150.75273,64.2251,15.287811,113.69716,92.32613,13.404193,21.906742,51.04054,54.031204,35.18305,169.31552,46.87339,40.778038,87.08303,86.3974,73.094696,41.396385,136.6727,62.70479,95.65025,155.42464,27.908962,6.199808,112.00974,11.91859,70.7429,35.480865,117.77123,139.9236,120.10186,55.63544,69.370964,113.44086,36.27016,190.41824,11.509337,152.77716,115.05678,288.1039,18.48812,16.618896,15.529218,77.43476,28.91927,95.11432,45.63981,30.406984
DHRS2,6.70096,0.0,0.0,0.0,0.082686,0.0,0.0,0.0,0.0,2.530793,0.0,0.0,0.0,0.454916,0.0,0.0,0.0,0.0,1.904236,0.093302,0.0,0.0,0.0,0.217054,0.0,0.9552,0.0,0.155799,0.439531,0.0,0.0,0.19154,0.0,0.0,0.095906,0.0,1.242094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.033602,0.0,0.0,0.0,0.0,20.98166,0.422277,0.0,0.0,0.437329,0.0,0.0,0.28532,0.0,0.0,0.0,0.0,1.102513,0.0,0.0,0.0,0.439149,0.0,24.557552
SLBP,23.226734,10.824745,46.163567,20.979052,42.163864,24.105198,52.408386,35.761078,10.802299,25.132477,17.693853,20.256968,33.290894,39.45193,27.39517,53.687923,36.576515,24.397926,21.511417,38.340816,15.792635,49.559715,25.738527,26.152363,21.573303,23.68156,48.298035,31.246485,59.860645,17.613668,29.17997,18.985245,22.801601,29.034063,25.249886,31.725977,23.266546,34.915142,42.970158,10.2789,32.46812,41.310535,23.031357,49.07672,32.914375,24.472881,17.426554,30.065388,38.375423,24.350481,20.294912,35.859028,22.170004,21.507608,33.38721,27.61117,15.930512,25.997295,30.87475,28.90586,27.74303,14.237783,20.873817,25.964659,19.935966,8.213947,18.645279,35.2608,18.529194
TMC3-AS1,0.0,0.0,0.402287,0.437887,0.0,0.0,0.0,0.0,0.0,0.179395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298492,0.0,0.0,0.0,0.0,0.578804,0.0,0.0,0.0,0.0,0.0,0.619989,0.0,0.0,0.0,0.0,0.0,0.428644,0.0,0.0,0.40721,0.0,0.0,1.214837,0.0,0.0,0.931957,0.0,0.4365,0.0,0.0,0.0,10.359197,0.0,0.0,0.0,0.0,0.159847,0.0,0.132759,0.0,0.0,0.0,2.403472
SF3B4,7.26869,7.75831,9.986828,9.692912,10.278204,11.089046,3.060724,5.874258,8.707287,10.69234,7.96717,5.801691,11.834296,12.605258,14.40987,14.390933,20.447004,7.304146,9.390374,14.199387,10.75425,11.058664,15.12618,15.420566,7.348099,8.826453,12.102783,9.57323,14.535148,6.316928,12.66247,9.431956,12.099498,3.928585,10.650046,2.593488,7.704241,12.87509,9.802655,8.083018,12.830578,12.216005,13.200019,8.153689,13.322501,8.2295,7.553132,5.341268,13.53326,14.597234,9.561032,12.193532,13.152139,4.287374,9.076921,16.341478,6.661685,14.957427,9.449274,11.538787,20.074654,7.689041,5.839444,12.121552,7.989798,17.343723,8.758248,6.636735,7.255423
GRWD1,6.858657,1.974534,3.603092,3.955121,5.450979,2.350372,7.894917,6.051623,3.051895,9.753256,6.493156,4.514069,11.992462,2.157932,2.094575,5.238084,3.234838,9.611386,13.298698,5.977566,4.226671,1.531715,9.192604,7.551187,1.666595,6.181447,2.577194,6.233763,11.905228,2.907923,4.160365,6.339639,4.377688,2.212645,4.735832,6.943168,3.839406,4.330227,6.452991,12.034326,8.062159,2.498342,5.327835,1.605776,0.274092,2.882539,3.543633,5.962962,3.472241,7.015413,2.503426,6.929241,4.566794,2.261054,1.836965,4.846002,8.86508,9.009487,12.271062,7.088111,7.667164,1.969403,4.095609,3.585024,1.850627,3.321599,7.426936,8.13479,5.740726
POLR2G,2.067485,16.455837,3.044453,11.402672,34.20019,9.556296,10.069696,11.695877,10.76279,4.891099,13.318666,1.121424,7.720567,22.014322,11.348886,15.037623,20.1838,16.82181,12.471233,21.409882,2.235951,12.032524,13.650934,9.778266,9.032743,10.112814,24.88283,3.179117,12.603567,11.256911,9.227266,15.825411,22.878582,7.799381,17.024008,6.359284,13.554765,15.05762,12.552869,10.919719,19.622524,14.047932,4.940363,10.371207,7.67062,15.068315,15.368114,18.25841,28.401506,23.57989,9.344615,9.276857,4.634061,19.973703,8.03762,16.97489,8.398376,14.987724,10.094259,20.94358,19.700523,20.40803,6.100381,16.228643,9.928118,0.0,9.909541,8.83522,19.336475
MRPS30-DT,0.0,0.833415,0.90908,0.0,0.0,0.675599,0.0,0.0,0.0,3.382867,0.0,0.0,0.0,1.153827,3.140999,0.0,0.0,0.0,0.0,0.0,0.0,1.274323,0.0,0.0,9.992822,0.0,0.0,0.0,0.829336,0.0,1.892498,0.0,0.0,3.815912,1.316023,0.0,19.074991,0.0,1.284394,0.0,1.389496,0.0,0.0,11.092046,3.691682,0.0,0.0,0.0,0.0,5.495205,0.0,0.0,0.0,0.0,0.0,3.003903,2.170205,0.216548,0.893131,0.0,0.0,2.671934,1.56985,0.0,0.0,0.0,0.0,0.0,0.0
AGK,55.2628,21.94518,5.837592,6.555478,2.684499,3.050902,2.148976,25.345316,8.051467,17.088236,1.193235,17.54429,12.681006,6.316697,3.986464,12.551202,9.725631,23.16264,13.515335,29.238934,17.28594,3.317476,2.761942,8.434057,2.231257,18.707628,7.940398,4.579785,15.084541,12.342472,7.058653,13.977905,10.160926,6.669306,1.349743,3.059844,11.036544,13.595233,11.259755,9.307394,3.220182,7.377869,3.583393,44.383987,4.421048,4.010215,10.176455,3.574142,9.713464,19.847427,20.34929,9.613925,16.323174,6.716248,12.046138,7.959091,6.761502,10.804725,9.834588,16.35403,15.172971,3.916458,3.429637,19.728533,5.52531,4.782768,4.379498,2.202476,12.643243
DKC1,63.705242,21.086273,59.885063,54.73762,31.055365,26.753885,38.290577,48.664543,25.663048,24.022667,11.590732,32.308983,53.75737,50.03075,51.494835,50.544056,28.977112,46.145714,49.739883,70.73188,14.015777,51.914356,30.124846,52.025257,58.885853,63.272915,39.283493,49.64587,72.11328,30.734674,65.41631,49.68141,36.90895,53.43656,22.47688,32.055595,37.968525,31.536812,40.579742,11.536946,68.960625,24.831469,42.956863,30.802343,24.640705,40.985847,28.034605,44.95346,43.910305,36.196617,31.086346,51.16981,48.590317,30.128439,27.8759,35.25032,68.10678,33.22335,41.446037,45.862514,167.56816,35.711334,37.75409,49.270695,40.971394,0.0,32.07883,58.7497,50.356052
NCBP2,14.894781,11.330275,8.820458,12.565773,20.43846,15.47808,10.655165,9.483962,13.51425,9.071885,9.601084,12.408259,9.157364,10.197553,9.191987,10.699168,16.202854,9.675102,6.907613,26.43425,11.330735,9.364714,7.741399,10.612805,4.962065,9.412162,10.825155,15.29258,8.837072,14.181818,10.586142,8.268736,6.160628,36.716587,10.290071,8.486166,10.809102,10.500912,8.104219,11.430146,9.225139,12.484996,12.239343,13.061693,29.852179,12.028345,10.56453,10.009475,12.595055,11.139756,9.864845,19.741365,15.479649,10.141968,8.89624,17.134792,21.363634,20.492744,34.555733,12.929564,21.330729,10.027984,7.169172,6.581129,5.580074,6.844458,7.739871,7.385831,16.238676
