,UMI_200_Bc67_Bc01,UMI_200_Bc67_Bc02,UMI_200_Bc67_Bc03,UMI_200_Bc67_Bc04,UMI_200_Bc67_Bc05,UMI_200_Bc67_Bc06,UMI_200_Bc67_Bc07,UMI_200_Bc67_Bc08,UMI_200_Bc67_Bc09,UMI_200_Bc67_Bc10,UMI_200_Bc67_Bc11,UMI_200_Bc67_Bc12,UMI_200_Bc67_Bc13,UMI_200_Bc67_Bc14,UMI_200_Bc67_Bc15,UMI_200_Bc67_Bc16,UMI_200_Bc68_Bc01,UMI_200_Bc68_Bc02,UMI_200_Bc68_Bc03,UMI_200_Bc68_Bc04,UMI_200_Bc68_Bc05,UMI_200_Bc68_Bc06,UMI_200_Bc68_Bc07,UMI_200_Bc68_Bc08,UMI_200_Bc68_Bc09,UMI_200_Bc68_Bc10,UMI_200_Bc68_Bc11,UMI_200_Bc68_Bc12,UMI_200_Bc68_Bc13,UMI_200_Bc68_Bc14,UMI_200_Bc68_Bc15,UMI_200_Bc68_Bc16,UMI_200_Bc69_Bc01,UMI_200_Bc69_Bc02,UMI_200_Bc69_Bc03,UMI_200_Bc69_Bc04,UMI_200_Bc69_Bc05,UMI_200_Bc69_Bc06,UMI_200_Bc69_Bc07,UMI_200_Bc69_Bc08,UMI_200_Bc69_Bc09,UMI_200_Bc69_Bc10,UMI_200_Bc69_Bc11,UMI_200_Bc69_Bc12,UMI_200_Bc69_Bc13,UMI_200_Bc69_Bc14,UMI_200_Bc69_Bc15,UMI_200_Bc69_Bc16,UMI_200_Bc70_Bc01,UMI_200_Bc70_Bc02,UMI_200_Bc70_Bc03,UMI_200_Bc70_Bc04,UMI_200_Bc70_Bc05,UMI_200_Bc70_Bc06,UMI_200_Bc70_Bc07,UMI_200_Bc70_Bc08,UMI_200_Bc70_Bc09,UMI_200_Bc70_Bc10,UMI_200_Bc70_Bc11,UMI_200_Bc70_Bc12,UMI_200_Bc70_Bc13,UMI_200_Bc70_Bc14,UMI_200_Bc70_Bc15,UMI_200_Bc70_Bc16,UMI_200_Bc71_Bc01,UMI_200_Bc71_Bc02,UMI_200_Bc71_Bc03,UMI_200_Bc71_Bc04,UMI_200_Bc71_Bc05,UMI_200_Bc71_Bc06,UMI_200_Bc71_Bc07,UMI_200_Bc71_Bc08,UMI_200_Bc71_Bc09,UMI_200_Bc71_Bc10,UMI_200_Bc71_Bc11,UMI_200_Bc71_Bc12,UMI_200_Bc71_Bc13,UMI_200_Bc71_Bc14,UMI_200_Bc71_Bc15,UMI_200_Bc71_Bc16,UMI_200_Bc72_Bc01,UMI_200_Bc72_Bc02,UMI_200_Bc72_Bc03,UMI_200_Bc72_Bc04,UMI_200_Bc72_Bc05,UMI_200_Bc72_Bc06,UMI_200_Bc72_Bc07,UMI_200_Bc72_Bc08,UMI_200_Bc72_Bc09,UMI_200_Bc72_Bc10,UMI_200_Bc72_Bc11,UMI_200_Bc72_Bc12,UMI_200_Bc72_Bc13,UMI_200_Bc72_Bc14,UMI_200_Bc72_Bc15,UMI_200_Bc72_Bc16
ABCA8,0.0,0.0,0.0,0.0,0.0,0.0,0.6963973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4383757,2.5489678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.194776,0.0,0.0,0.0,0.5314196,0.0,1.0927688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50652087,0.0,0.0,0.0,0.0,0.0,0.0,0.746342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93190515,0.0,0.0,0.0,0.748224,0.0,0.0,0.0,0.97274,0.0,0.0,0.0,0.0,0.0,0.4374776,0.0,1.3855873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89781976,1.025797,0.0,0.0,0.0
RBBP6,0.9419271,2.182934,1.0840564,0.55228347,0.0,0.7432564,1.1029434,0.0,1.3181884,0.98989177,0.56047136,1.7984526,0.7925621,0.95608896,0.0,0.0,1.4383757,1.5956022,1.8714416,0.0,0.9972649,0.0,0.0,2.1638846,3.3944561,0.0,1.9668546,2.1667318,0.0,0.0,1.9345903,0.0,1.3364166,1.2265786,1.2929065,0.6566444,0.8832307,0.0,1.5218558,2.4928534,0.7432827,0.9184151,0.0,1.9460647,2.1010876,1.3052359,0.8465666,0.0,0.9131618,1.168928,1.4523578,0.941724,0.0,0.92904127,0.83743596,1.3706378,0.98332274,0.82041264,1.2656513,1.0736833,1.5166475,0.58271873,0.0,0.0,0.0,2.2692986,0.57079375,0.0,0.0,1.0580206,0.98202807,1.5935862,0.0,2.0193367,0.97274,1.6771721,1.329017,0.98876715,0.0,0.0,0.438186,1.4518042,1.0979838,0.8876411,1.7522186,1.4870386,0.7737091,1.2781777,0.8247305,0.0,1.2552047,1.7802519,1.521401,1.293497,0.0,0.0
G3BP1,2.54259,2.553888,2.4090688,1.8182788,2.1080096,2.655969,2.4564192,2.5399282,1.8727452,1.8067441,3.069874,2.7228835,2.3096492,1.9115857,1.1862373,1.042119,0.0,3.0766892,1.3214433,1.7411854,2.4842613,2.487931,2.2957296,1.2720882,2.1040866,2.4160702,2.7956622,2.533265,2.6600254,2.4181063,0.0,3.156428,2.792876,2.650827,1.699506,2.433919,2.3980372,1.9011832,2.3281107,2.3179827,1.4636524,1.8355544,1.7395945,1.9460647,2.538361,1.3052359,1.868255,1.6228908,2.7732098,2.6613555,2.3186698,1.813395,2.716576,2.273459,2.4683175,2.9260921,1.464044,2.1827245,1.963157,1.8110366,1.7176751,1.8773721,2.1363065,2.4825916,2.332609,2.4624422,1.9733979,2.2953634,1.733458,2.5847554,2.2353044,2.7710137,1.5529382,2.5751524,2.590682,2.7867744,1.754366,1.4085796,2.1304338,1.5536704,2.1114266,2.7548485,2.5957246,2.4698353,2.6591258,2.7527869,2.1675904,2.1847646,2.941156,2.1815012,2.2118657,2.7892976,1.6234785,2.1916273,2.5283551,2.4108105
TCAF2,0.0,0.0,0.7773499,0.7644647,1.4206146,0.0,0.0,1.6834067,2.5576754,0.0,0.6646867,0.0,0.0,2.0340037,0.0,0.0,0.0,1.6942139,0.0,0.0,0.0,1.1042341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4834652,0.0,0.0,1.6721867,1.7747155,1.0769122,2.7397587,1.196836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5104548,2.019498,0.0,0.0,0.0,0.8642715,1.8682072,1.9742582,0.776518,2.2687159,0.0,0.0,1.0976226,1.2360864,0.7188112,0.0,1.2944773,0.58271873,0.0,0.0,1.0483903,1.3662114,0.0,2.0488572,0.0,0.0,1.7709721,0.0,0.0,1.2070472,1.443831,0.0,1.211607,1.7338192,0.0,0.0,0.0,0.0,0.8005848,0.0,1.227664,0.0,0.8036917,0.0,1.3998368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPM,3.4424055,2.5534797,3.296779,3.443486,3.8860765,3.074927,3.0876899,3.561925,3.0035958,3.8678086,3.3427968,3.9575436,3.1175604,3.3402836,3.6703544,3.498751,3.0907168,2.5529544,3.6758852,3.4585817,2.9991019,3.2781188,3.3603632,3.2693844,3.3944561,3.5675292,2.8317997,3.6800542,3.7074966,3.5576866,2.93192,3.157385,3.6541564,2.5971944,3.2696042,3.8032138,3.8821535,3.036937,3.5331144,3.4618242,3.5691526,3.7190285,3.207633,3.2925017,3.5667145,3.1767347,3.8684187,3.8884041,3.5434983,2.8050296,2.8401604,3.8444974,3.8239722,3.238208,3.1706047,3.4600065,3.1266744,3.593287,3.5316203,2.8605633,3.6776347,3.0761201,3.9922037,3.5853217,3.2322814,3.3078454,3.4544415,3.6670582,4.0702233,3.2192178,3.3211122,3.6903744,2.93245,3.6957214,3.5488448,3.9015646,3.4262152,3.4931147,3.2892916,3.6175878,3.2257857,2.5400317,3.6187725,3.7192414,3.718133,3.30875,3.436113,3.1911347,3.606677,3.7918968,3.043521,3.364712,3.4764125,3.3286114,2.9813783,3.222049
TUBB1,0.0,0.0,0.0,0.0,0.0,1.3076245,0.0,0.57570213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7206298,0.0,0.0,0.0,0.0,0.9972649,0.0,1.0194995,0.0,0.0,0.0,0.0,0.0,1.2972801,0.0,0.0,1.7042592,0.0,0.0,0.0,0.0,0.0,2.9033432,0.4569884,1.982749,0.0,0.0,0.0,0.61912245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92904127,0.0,0.6837257,0.0,0.0,0.0,0.0,0.6288445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86589205,1.0580206,0.0,0.0,0.0,0.0,0.0,0.7448332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38246527,1.2743962,0.0,1.6708752,0.0,0.0,0.0,0.89811593,0.0,0.0,0.0,1.4772762
NXNL2,1.5886695,1.6561751,0.0,0.0,1.66921,0.0,2.126417,1.650702,0.0,2.0035641,0.0,0.0,0.91911864,2.2947512,1.4891071,1.3937529,0.0,0.0,2.548857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.484469,2.1522605,0.0,1.2649122,1.734377,0.0,2.1029258,1.2980708,1.2016845,0.77501553,1.4331107,1.0610815,0.91906184,2.4470735,2.3992653,0.8108009,0.0,2.5955834,0.0,0.4874345,0.0,1.441635,0.0,2.4063203,1.1722547,0.0,0.0,0.0,0.87575424,1.6782908,0.0,0.0,0.8104773,0.0,0.0,1.4618778,1.090774,0.0,0.0,0.0,0.0,0.0,2.147725,1.5570419,0.0,0.0,0.0,1.0867718,2.0852952,2.1807103,0.0,1.1332065,1.0832393,0.0,1.9747746,0.0,0.8681148,0.0,1.070701,0.0,1.7105066,0.0,1.612083
GAGE13,1.5566,0.0,0.0,1.8536612,0.0,0.0,0.0,2.3826945,0.0,0.0,2.6399274,0.0,0.0,0.0,0.0,2.006595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6938958,0.0,0.0,0.0,0.0,2.3287504,0.0,0.0,0.0,1.7944268,0.0,0.0,2.2681282,0.0,0.0,0.0,0.0,2.0495932,1.4183514,2.0324373,1.9005964,0.0,0.0,0.0,0.0,0.0,0.0,2.3024225,2.2273946,1.6018418,0.0,2.3675923,0.0,0.0,0.0,0.0,2.7684746,0.0,0.0,1.8645389,0.0,0.0,2.3239663,0.0,0.0,1.7560706,0.0,1.3990626,0.0,0.0,1.5040765,0.0,0.0,2.6922216,3.3907058,0.0,0.0,0.0,0.0,2.3783202,2.2626498,0.0,0.0,0.0,2.6003044,0.0,0.0,0.0,0.0,0.0,2.889934,0.0,0.0
BCAS3,0.0,2.1922073,0.57496285,0.0,0.0,2.0303342,1.1029434,0.6835336,0.0,0.64118856,0.0,0.8355331,0.0,2.1980586,0.7593093,0.65107924,0.95817053,0.0,0.0,0.0,0.0,1.4122865,0.0,0.0,0.0,0.0,0.0,0.0,2.8306205,0.0,0.0,1.7042592,0.87658954,1.3544388,1.3332553,0.5879355,0.93447465,0.0,0.0,0.0,0.7432827,0.0,0.51876533,0.0,1.7083273,0.8588357,0.0,0.0,0.9131618,0.0,0.0,0.0,0.76273936,0.5687399,0.83743596,1.5927287,0.0,0.0,0.7055534,1.3582051,0.0,0.0,0.0,2.5730348,0.5454677,0.0,0.0,0.0,1.134323,0.0,0.99033284,0.0,0.0,0.0,0.9767745,0.0,1.0498096,0.93385506,0.0,0.0,0.0,0.0,1.0979838,0.0,1.0514207,0.0,0.0,0.6461912,0.0,0.6276954,1.2914795,0.0,0.0,1.3143235,0.0,2.5161173
LIN28B,0.0,1.2876059,1.8625641,0.55228347,1.5151341,0.7453519,1.7971705,0.94144624,0.86275977,0.61958337,1.3877912,1.2581449,1.3483167,1.5148917,0.0,2.1211681,1.4383757,1.5956022,2.2242434,1.2095723,1.8136142,1.9755609,1.5137228,1.2720882,0.0,1.4249042,2.3245654,0.0,0.0,1.4834652,0.0,1.7042592,1.6502103,0.0,1.8391752,1.6097058,1.5113007,1.1863939,1.6204121,1.5040067,2.165595,0.561563,0.56741935,0.9986427,1.7018074,0.8519781,0.0,2.4753575,0.91346115,1.168928,1.749897,1.0003649,1.7185733,1.2009883,2.1298716,1.3713835,2.230038,1.6879073,0.0,0.0,0.6288445,0.94848746,0.80856466,2.0449102,0.0,1.3679521,1.4287201,1.9814144,1.7859471,1.9124827,1.5884906,0.7057978,0.0,1.3350002,2.3861072,1.6775784,1.3329308,2.4689543,0.8087387,2.1350641,0.7460086,0.59757376,1.2855155,1.5345489,1.9124889,0.99768174,1.8222207,1.1687543,0.8297726,0.0,1.6905726,1.1573118,1.8512781,2.1129384,0.0,2.4392278
LCMT1,1.1999482,1.6013587,0.93983877,1.3498143,2.0614982,2.1655507,0.0,1.5788856,1.6945716,2.030338,0.9276447,0.0,1.391934,1.4361805,2.7586417,2.3203118,1.4383757,2.1818395,0.0,0.0,2.1191647,2.3336957,1.8429945,0.0,2.7343168,0.0,1.4046446,0.0,0.0,0.0,3.206189,0.0,1.3678035,1.2660706,1.3994775,1.2240118,1.4119042,1.2911628,1.1991338,0.62856627,2.106864,0.0,2.1122055,0.9986427,0.0,0.0,2.2657416,0.0,1.5791017,2.0354402,0.0,1.4330283,1.9775062,2.3518538,1.1343479,0.6827367,0.0,1.0614182,2.4952278,0.6745089,1.5345448,0.58271873,1.60528,0.0,1.7266967,2.0765288,0.57079375,1.1183634,0.8839762,1.4348484,0.0,0.7719118,1.5832217,1.3530124,0.0,1.8622186,1.881164,0.93385506,1.5617949,0.0,1.3044891,2.4799669,2.3017366,1.1455239,2.0655038,1.3946697,1.7324048,2.1713681,1.2946335,1.0189034,2.1513836,1.9167472,1.7218677,1.3451167,3.0583358,0.0
AP1M2,0.0,2.320852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.600374,0.0,0.0,0.0,0.93713826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7611436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052359,0.0,0.0,0.0,0.74686784,0.0,0.0,0.0,0.5687399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65150505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8876411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPAR2,1.1994824,0.0,0.0,0.0,0.0,0.0,0.6963973,0.0,0.0,0.0,0.0,0.8151187,0.0,0.0,0.0,0.0,0.0,2.1818395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50732356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6745089,0.0,0.0,0.0,0.0,0.5339502,0.0,0.0,0.522723,0.0,0.0,0.748224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3821477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTTG1,2.6623027,2.9753094,3.9727886,2.9243648,4.280659,3.0897923,3.4894063,3.2207685,3.0874128,3.2745993,3.1022456,4.2280264,3.758087,1.7439035,3.4666402,2.9524627,2.8372774,4.3145323,4.1094995,3.6541018,5.159872,3.7949193,3.019931,1.8180292,0.0,3.5514479,3.6456332,2.875094,2.8306205,2.4388406,4.6577325,3.9213874,4.2855015,3.4355803,3.9957662,3.3054495,4.172034,3.202562,4.175588,2.0527616,3.8234682,3.1958532,3.2418046,3.2078087,2.6884544,3.1718996,3.2252443,2.903005,3.0979521,3.0564485,3.3915086,3.4302611,4.0814176,2.721553,3.6576474,2.5264933,2.6883223,2.9409723,4.194682,2.7230341,2.9680693,2.9397717,2.982519,3.1294894,3.1997006,3.9657075,3.4388988,4.001338,4.3493094,2.963742,4.2008686,2.7364662,2.9696505,3.6512976,3.9197605,3.6651142,3.870097,2.0605783,3.9518347,3.5129967,2.7525089,2.3455248,3.8966556,2.8605769,4.066653,2.6038992,3.4535341,3.1183922,2.5042303,3.7660003,3.642294,3.9405677,3.0196383,2.7322729,3.5743296,3.522531
MTURN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86218214,0.0,0.0,0.0,0.0,0.0,0.0,1.042119,0.0,0.0,2.2242434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5820367,0.0,0.0,0.0,0.0,0.0,0.0,0.50732356,1.2240118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61912245,0.0,1.8527163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6827367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73601556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53923583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSA,1.8588811,3.313976,1.5415081,1.3795692,1.0591084,1.1686587,1.1036114,1.7640119,1.9017638,2.050448,1.186252,1.7980356,1.8380305,2.0022914,0.7593093,1.5414492,1.4383757,2.5489678,0.0,1.7411854,0.0,0.93713826,1.0194995,1.2976693,2.1040866,2.6122615,1.4046446,3.0118158,2.6600254,2.0562227,0.0,1.7107825,1.8237212,1.4727733,0.51089823,1.2270663,0.0,0.0,1.9162492,1.2959616,1.4605855,0.5611337,0.8411425,2.2460551,1.0276306,0.8858052,0.8465666,2.111098,1.175044,2.0575087,2.6907835,2.48119,0.4523938,1.8518308,0.9315541,1.3706378,0.0,1.7792085,0.0,2.6041622,1.8196157,1.8144487,2.0892084,0.0,1.7292039,1.6210133,0.93190515,1.5036993,1.1202722,0.0,1.5746398,3.1150563,0.0,1.4424847,1.2435126,2.5193803,1.582471,2.5918453,0.0,0.0,0.7480886,2.5788631,1.9944298,2.580964,1.3330442,0.0,1.0122145,1.4936804,0.8264141,1.2950842,1.6449841,0.55149645,2.0989096,2.6566675,1.6680392,0.0
CALB1,3.8732784,1.6063724,1.6503077,2.6543722,1.9118339,2.7534466,2.8880749,3.5659163,2.5906298,1.8503398,1.2799404,2.9107323,3.6794574,3.958238,2.5753062,2.792922,3.08625,3.0280294,1.8743985,3.3676603,1.4865276,1.9755609,1.8935945,3.2841213,2.7343168,2.409566,2.587718,4.657298,3.748851,2.4256685,2.93192,3.97474,3.8652215,2.3732438,2.341595,2.609144,2.0039186,3.4927154,4.6220937,3.387281,2.2277455,2.3107095,1.1098559,3.0756657,2.4416692,4.2942586,2.8856013,4.0565996,3.4436312,2.51662,1.9368799,3.0291736,2.1861491,2.498314,2.9592679,5.004726,4.7319593,1.6117189,1.3914933,2.8221302,2.5744426,3.3967571,4.470834,5.1058702,3.2917485,1.8906002,3.1897264,2.3785324,1.9182035,3.3252194,3.721522,4.40128,3.9831784,1.7321265,1.2669567,2.536397,2.6970382,5.580741,2.9610143,3.8638244,4.4489365,2.2023447,1.1069407,3.8025782,3.6691647,4.5111327,2.8219483,2.906481,2.358241,2.9459662,2.5563653,2.3442738,3.8397722,4.1439357,3.528686,4.131975
HMBS,3.1945984,3.0014784,1.439872,1.4630108,3.530542,3.4470572,3.4238732,3.1521,4.0645437,2.7937858,4.1186595,2.6167688,3.3249629,2.3617039,3.3290782,3.9953566,3.8607535,2.1818395,2.861799,2.9770892,4.350688,3.7682793,3.9643044,3.6754887,3.610865,3.5103114,3.9143727,2.1667318,2.4542172,2.6553953,3.7482905,1.7042592,3.2248354,3.5427008,1.6024215,3.3345826,3.854865,3.2795403,2.97031,3.7017562,3.9971948,4.0544744,3.1259222,2.9251585,3.4623249,2.2383184,3.5697525,3.4326363,4.165348,3.486481,2.6099193,1.9842017,3.6629992,3.1190693,2.8175447,2.9181337,3.8399193,3.2932644,3.4181805,2.376527,3.425183,3.5280206,2.7564926,2.5755405,3.9792624,2.8244295,2.6043017,2.256296,3.5967338,3.1180074,2.8844671,2.6162977,4.3288975,3.156795,3.5745797,2.560803,2.7023282,2.8046775,3.7048953,2.8478172,4.6299405,4.1266303,1.9841802,2.1134849,4.343791,3.203884,3.351492,3.8021734,4.7010846,2.8963382,3.5741906,2.9164946,3.556694,3.0848944,3.5578675,3.5043995
COL8A1,1.7581,2.6748502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0932736,2.046309,0.0,0.0,0.0,0.65107924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2919295,0.0,0.0,0.0,0.0,0.0,2.9259017,0.0,0.0,1.9739692,0.0,0.0,0.0,1.4697665,0.0,0.0,0.0,0.0,2.6340928,1.5581361,1.597914,0.0,0.0,0.0,0.0,0.0,1.1585346,0.0,1.5501798,0.0,1.7522967,0.0,0.0,1.92691,0.0,1.6440209,0.0,0.0,0.0,0.0,0.0,1.1004362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2951646,0.0,1.4661237,0.0,0.0,0.0,0.0,2.3233027,0.0,0.0,0.0,0.8231228,2.1846037,0.0,0.0,2.1085863,0.0,0.0,0.0,1.615685,1.3994379,0.0,0.0
PLK1,2.1889498,2.506664,3.7209408,2.4540236,3.4565032,1.566808,2.6975653,2.0998297,2.6898696,1.8980868,2.5233347,2.4197507,3.946351,0.9567044,2.0851607,2.1782544,3.1599422,3.2022498,2.484516,1.2095723,4.042267,2.789161,2.9266458,1.2720882,2.1040866,2.8577309,2.349219,0.0,1.2994579,2.0562227,2.93192,4.1582947,4.1933675,2.6477606,3.541973,2.2834992,2.9753115,0.7634135,4.0420685,2.2158427,3.9249468,2.053772,3.1453602,2.752245,2.714095,2.9092968,1.6094798,3.6276417,2.659521,2.1966145,2.8765538,2.8322399,3.909655,1.5670866,3.1340225,0.0,2.340448,2.1926847,3.7613077,1.8402069,2.5651274,2.47974,1.788209,2.7878242,2.3648171,3.6843913,2.3747807,3.864659,3.3410401,2.218761,4.0760927,1.7187698,2.1620681,2.4239163,3.0479472,1.6698271,3.1224551,0.0,2.2693884,3.7398415,2.5559142,1.1496543,3.6423624,1.6197075,3.643915,1.0400147,3.0900517,2.2358866,2.1696825,2.7337778,2.838144,3.6211205,2.875971,1.9210411,1.3581482,2.9947774
CPEB4,0.0,0.0,0.0,0.0,0.0,0.0,0.5709687,0.0,0.86218214,0.6232168,0.0,0.0,0.0,0.0,0.0,0.0,0.95817053,1.5956022,0.0,0.0,1.4865276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9345903,0.0,0.5314196,1.2265786,0.50732356,0.5879355,0.0,0.0,0.0,0.0,0.7432827,0.5611337,0.50652087,0.0,0.0,0.0,0.8465666,0.0,0.0,0.74739325,0.7632648,0.0,0.76273936,0.0,0.0,0.0,0.0,0.0,0.0,1.3582051,0.0,0.58271873,0.0,0.0,1.1368614,0.0,0.57079375,0.0,0.52387774,0.0,0.748224,0.0,0.0,1.0531491,0.0,0.0,0.0,0.0,1.2453284,0.0,1.3201486,1.2392752,1.0979838,0.0,1.0514207,0.0,0.45988762,0.0,0.8247305,1.2864368,0.0,0.0,0.0,0.0,1.3566643,0.0
CYTH1,0.9370947,2.0229042,1.2033308,1.5445957,0.0,0.0,1.6146331,0.93209296,0.86218214,0.61273485,0.0,0.0,0.4728275,0.0,0.0,1.3225096,0.0,1.5956022,0.0,0.0,0.9972649,0.0,1.8429945,1.8142695,0.0,0.0,1.4046446,0.0,0.0,1.4834652,2.93192,2.3020473,0.54777426,0.0,0.8448497,1.7584109,0.5344588,0.0,1.771083,0.6498047,0.7432827,0.0,1.4580421,0.0,0.0,0.0,0.0,1.5322657,0.0,2.0097563,1.4907415,0.941724,0.0,0.0,0.839136,1.0847074,2.5353072,1.5641091,1.7925462,0.0,0.0,0.0,2.4275312,0.0,0.0,1.9068208,1.5786396,1.1183634,1.1202722,0.0,0.98202807,0.74452823,0.0,1.5546287,0.6002592,0.0,0.6553291,1.408202,2.2674694,1.5536704,0.0,1.4518042,0.0,1.5202745,0.0,0.0,0.45988762,1.0113009,1.2704716,0.6276954,0.60769033,0.0,1.025797,0.0,0.0,0.0
XRCC6,2.0445492,2.71595,3.0030103,2.8928773,2.7065325,2.6785593,2.6721563,3.5430415,2.9581866,2.6685107,3.0257564,3.3236198,3.1037107,3.0346916,2.5842667,2.9864683,3.3450742,2.5489678,3.0077498,2.7361503,2.8080375,2.802529,2.7290268,2.7978773,0.0,2.6122615,2.9553146,1.5820367,2.4718845,3.0656857,3.206189,2.6735923,3.1691866,2.6481018,2.5141318,3.1537402,3.2773004,2.0791323,3.0578184,3.4305995,2.8964233,2.817147,2.5642695,2.9284651,3.084935,2.4050882,2.706589,2.516917,3.2389815,2.492602,2.5099082,2.8577046,3.2483265,2.8040135,2.9243832,2.5993917,2.0334206,2.956516,2.3124943,3.0493286,2.9318721,2.8551126,2.917448,2.9720287,3.1984916,2.741588,2.5304925,2.8888,3.2316778,2.9995973,2.4014554,3.0291994,2.9770792,3.1340137,3.42283,3.1504192,2.9437008,1.9631325,2.9419522,3.3024764,2.8364441,2.4302688,2.6602213,3.5096047,2.9999218,2.8488646,2.9809964,3.4482336,2.0045815,2.9621267,2.9839892,2.984715,3.4658456,3.4124253,2.6855628,2.0548856
UPF1,0.93436617,0.0,1.2033308,0.9060103,0.0,0.7432564,0.0,1.5788856,0.86218214,1.4774793,0.56047136,1.5640913,0.0,0.0,0.0,0.0,0.0,0.0,1.3214433,0.0,0.0,1.4122865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87658954,0.0,1.2929065,0.0,0.5344588,0.0,0.7694696,0.63089675,0.7432827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3851866,0.0,1.4897093,0.0,0.0,0.0,0.50393254,0.6827367,2.230038,0.8151311,0.0,1.9153045,0.0,0.0,1.2497205,0.0,0.88017166,0.0,1.1966501,0.0,0.0,0.0,0.44251797,1.1154444,0.0,1.3350002,0.0,1.4499269,0.0,0.0,0.0,0.0,0.9914834,0.0,1.3855873,0.53923583,0.0,0.61842024,0.7737091,0.0,0.0,1.0103552,0.60769033,1.1573118,0.0,0.0,0.0,0.0
FICD,0.0,0.0,1.2033308,0.9060103,0.63361603,0.0,0.0,0.0,0.0,0.61273485,0.0,0.0,0.4728275,0.0,0.0,0.0,0.0,0.0,0.0,1.7411854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6024215,0.0,0.0,1.1870883,1.1991338,0.0,0.0,0.0,0.0,0.0,0.0,1.6159841,0.0,0.0,0.0,0.0,0.0,0.0,0.52907085,1.7101147,1.2031552,0.6827367,0.0,1.0609823,0.0,0.0,0.0,0.0,0.80856466,2.7244651,0.5339502,0.0,0.0,1.512816,0.0,0.0,1.0847676,0.0,0.0,1.0531491,0.0,0.0,0.0,0.0,0.0,0.0,0.4374776,0.0,0.6926759,0.0,0.3821477,0.0,0.48248634,0.0,0.0,1.2962793,0.0,0.0,0.0,1.293497,0.0,2.0492392
