Gene stable ID	Gene Name	NCBI gene (formerly Entrezgene) accession	NCBI gene (formerly Entrezgene) ID	Type
AT1G54420	AT1G54420	AT1G54420	841884	protein_coding
AT5G40530	AT5G40530	AT5G40530	834051	protein_coding
AT2G02930	GSTF3	GSTF3	814822	protein_coding
AT4G38730	AT4G38730	AT4G38730	830028	protein_coding
AT4G22320	AT4G22320	AT4G22320	828327	protein_coding
AT2G32040	AT2G32040	AT2G32040	817764	protein_coding
AT5G45850	AT5G45850	AT5G45850	834625	protein_coding
AT3G58010	PGL34	PGL34	824970	protein_coding
AT3G03740	BPM4	BPM4	821170	protein_coding
AT3G53900	UPP	UPP	824557	protein_coding
AT3G08970	ATERDJ3A	ATERDJ3A	820049	protein_coding
AT1G34640	AT1G34640	AT1G34640	840368	protein_coding
AT2G13275	AT2G13275	AT2G13275	28718257	protein_coding
AT5G38420	RBCS2B	RBCS2B	833829	protein_coding
AT4G11790	AT4G11790	AT4G11790	826785	protein_coding
AT3G62620	AT3G62620	AT3G62620	825436	protein_coding
AT5G37910	AT5G37910	AT5G37910	833770	protein_coding
AT2G34940	VSR5	VSR5	818059	protein_coding
AT2G18720	AT2G18720	AT2G18720	816387	protein_coding
AT3G51780	BAG4	BAG4	824341	protein_coding
AT4G05130	ENT4	ENT4	825858	protein_coding
AT5G11320	YUC4	YUC4	831003	protein_coding
AT5G63910	FCLY	FCLY	836512	protein_coding
AT2G20320	AT2G20320	AT2G20320	816551	protein_coding
AT3G14880	AT3G14880	AT3G14880	820717	protein_coding
AT2G16190	AT2G16190	AT2G16190	816116	protein_coding
AT1G50310	STP9	STP9	841453	protein_coding
AT4G02730	WDR5b	WDR5b	828189	protein_coding
AT3G45600	TET3	TET3	823702	protein_coding
AT4G11175	AT4G11175	AT4G11175	826719	protein_coding
AT4G21350	PUB8	PUB8	827885	protein_coding
AT3G25573	AT3G25573	AT3G25573	6240974	protein_coding
AT4G25670	AT4G25670	AT4G25670	828672	protein_coding
AT2G27300	NTL8	NTL8	817273	protein_coding
AT1G49430	LACS2	LACS2	841367	protein_coding
AT3G59110	AT3G59110	AT3G59110	825080	protein_coding
AT3G04570	AHL19	AHL19	819613	protein_coding
AT5G59120	SBT4.13	SBT4.13	836030	protein_coding
AT2G31800	AT2G31800	AT2G31800	817737	protein_coding
AT5G43420	AT5G43420	AT5G43420	834362	protein_coding
AT1G74240	AT1G74240	AT1G74240	843764	protein_coding
AT3G10320	AT3G10320	AT3G10320	820194	protein_coding
AT3G02640	AT3G02640	AT3G02640	821289	protein_coding
AT3G03110	XPO1B	XPO1B	821074	protein_coding
ATCG00065	rps12			protein_coding
AT1G01760	AT1G01760	AT1G01760	839252	protein_coding
AT3G28917	MIF2	MIF2	2745896	protein_coding
AT3G19960	ATM1	ATM1	821534	protein_coding
AT3G14820	AT3G14820	AT3G14820	820711	protein_coding
AT3G45630	AT3G45630	AT3G45630	823705	protein_coding
AT2G46420	AT2G46420	AT2G46420	819250	protein_coding
AT3G18905	AT3G18905	AT3G18905	28719285	protein_coding
AT2G37805	AT2G37805	AT2G37805	28718333	protein_coding
AT1G61160	AT1G61160	AT1G61160	842409	protein_coding
AT4G30410	AT4G30410	AT4G30410	829164	protein_coding
AT4G27140	SESA1	SESA1	828822	protein_coding
AT5G04347	AT5G04347	AT5G04347	3770710	protein_coding
AT3G20560	PDIL5-3	PDIL5-3	821603	protein_coding
AT2G36420	TRM27	TRM27	818216	protein_coding
AT1G47480	AT1G47480	AT1G47480	841155	protein_coding
AT2G33580	LYK5	LYK5	817923	protein_coding
AT5G53330	AT5G53330	AT5G53330	835414	protein_coding
AT1G65820	AT1G65820	AT1G65820	842893	protein_coding
AT1G22900	AT1G22900	AT1G22900	838897	protein_coding
AT5G11050	MYB64	MYB64	830972	protein_coding
AT1G76820	AT1G76820			pseudogene
AT5G61700	ABCA12	ABCA12	836292	protein_coding
AT2G38010	AT2G38010	AT2G38010	818379	protein_coding
AT1G52080	AR791	AR791	841637	protein_coding
AT2G20625	AT2G20625	AT2G20625	816589	protein_coding
AT2G19490	RECA2	RECA2	816468	protein_coding
AT1G35180	AT1G35180	AT1G35180	840405	protein_coding
AT1G30070	AT1G30070	AT1G30070	839886	protein_coding
AT1G35210	AT1G35210	AT1G35210	840410	protein_coding
AT1G10410	AT1G10410	AT1G10410	837581	protein_coding
AT3G12050	AT3G12050	AT3G12050	820379	protein_coding
AT3G03341	AT3G03341	AT3G03341	6240770	protein_coding
AT5G07160	AT5G07160	AT5G07160	830607	protein_coding
AT1G73740	AT1G73740	AT1G73740	843709	protein_coding
AT3G50120	AT3G50120	AT3G50120	824174	protein_coding
AT4G16780	HB-2	HB-2	827384	protein_coding
AT2G35320	EYA	EYA	818099	protein_coding
AT1G53350	AT1G53350	AT1G53350	841771	protein_coding
AT1G34110	AT1G34110	AT1G34110	840310	protein_coding
AT1G17240	RLP2	RLP2	838295	protein_coding
AT3G15970	AT3G15970	AT3G15970	820841	protein_coding
AT3G01970	WRKY45	WRKY45	821270	protein_coding
AT5G11565	AT5G11565	AT5G11565	28721150	protein_coding
AT4G15830	AT4G15830	AT4G15830	827264	protein_coding
AT2G47400	CP12-1	CP12-1	819353	protein_coding
AT4G09580	AT4G09580	AT4G09580	826542	protein_coding
AT1G61730	AT1G61730	AT1G61730	842470	protein_coding
AT1G29260	PEX7	PEX7	839800	protein_coding
AT4G33905	AT4G33905	AT4G33905	829534	protein_coding
AT4G02940	AT4G02940	AT4G02940	828132	protein_coding
AT2G40360	AT2G40360	AT2G40360	818629	protein_coding
AT1G33890	AT1G33890	AT1G33890	840286	protein_coding
AT1G08040	AT1G08040	AT1G08040	837320	protein_coding
AT3G47670	AT3G47670	AT3G47670	823921	protein_coding
AT1G63522	AT1G63522	AT1G63522	3767618	protein_coding
AT5G09900	EMB2107	EMB2107	830850	protein_coding
AT1G08810	MYB60	MYB60	837403	protein_coding
AT3G26810	AFB2	AFB2	822296	protein_coding
AT1G09210	CRT1b	CRT1b	837441	protein_coding
AT5G64920	CIP8	CIP8	836616	protein_coding
AT5G65590	AT5G65590	AT5G65590	836685	protein_coding
AT1G70080	AT1G70080	AT1G70080	843344	protein_coding
AT4G02930	AT4G02930	AT4G02930	828134	protein_coding
AT4G38480	AT4G38480	AT4G38480	830004	protein_coding
AT4G04555	AT4G04555	AT4G04555	28719571	protein_coding
AT3G27190	UKL2	UKL2	822338	protein_coding
AT1G10522	PRIN2	PRIN2	837593	protein_coding
AT1G04570	AT1G04570	AT1G04570	839486	protein_coding
AT4G04370	AT4G04370	AT4G04370	825757	protein_coding
AT3G26512	AT3G26512	AT3G26512	28719323	protein_coding
AT4G34970	ADF9	ADF9	829649	protein_coding
AT5G60470	AT5G60470	AT5G60470	836168	protein_coding
AT5G10430	AGP4	AGP4	830907	protein_coding
AT3G10130	AT3G10130	AT3G10130	820176	protein_coding
AT4G33610	AT4G33610	AT4G33610	829501	protein_coding
AT5G52790	AT5G52790	AT5G52790	835356	protein_coding
AT1G01830	AT1G01830	AT1G01830	839264	protein_coding
AT5G44020	AT5G44020	AT5G44020	834425	protein_coding
AT1G12340	AT1G12340	AT1G12340	837788	protein_coding
AT4G23882	AT4G23882	AT4G23882	2745722	protein_coding
AT3G54826	ZR3	ZR3	2745966	protein_coding
AT4G33690	AT4G33690	AT4G33690	829511	protein_coding
AT1G67590	AT1G67590	AT1G67590	843080	protein_coding
AT1G69080	AT1G69080	AT1G69080	843240	protein_coding
AT1G31400	AT1G31400	AT1G31400	840030	protein_coding
AT1G74385	AT1G74385	AT1G74385	28717424	protein_coding
AT3G08040	FRD3	FRD3	819995	protein_coding
ATMG01350	ATMG01350			protein_coding
AT3G10680	AT3G10680	AT3G10680	820237	protein_coding
AT1G73300	scpl2	scpl2	843664	protein_coding
AT3G52590	UBQ1	UBQ1	824425	protein_coding
AT5G47840	AMK2	AMK2	834835	protein_coding
AT2G42240	AT2G42240	AT2G42240	818824	protein_coding
AT5G04850	VPS60.2	VPS60.2	830364	protein_coding
AT1G05760	RTM1	RTM1	837084	protein_coding
AT1G30530	UGT78D1	UGT78D1	839933	protein_coding
AT1G12480	OZS1	OZS1	837805	protein_coding
AT2G35270	GIK	GIK	818094	protein_coding
AT2G46330	AGP16	AGP16	819241	protein_coding
AT1G76850	SEC5A	SEC5A	844020	protein_coding
AT1G73570	AT1G73570	AT1G73570	843691	protein_coding
AT1G44130	AT1G44130	AT1G44130	841016	protein_coding
AT1G67340	AT1G67340	AT1G67340	843055	protein_coding
AT5G44870	LAZ5	LAZ5	834517	protein_coding
AT1G80315	AT1G80315	AT1G80315	28717440	protein_coding
AT1G43666	AT1G43666	AT1G43666	2745804	protein_coding
AT5G60400	AT5G60400	AT5G60400	836162	protein_coding
AT5G59010	BSK5	BSK5	836018	protein_coding
AT3G54920	PMR6	PMR6	824657	protein_coding
AT1G08630	THA1	THA1	837385	protein_coding
AT3G22040	AT3G22040	AT3G22040	821764	protein_coding
AT3G47836	AT3G47836	AT3G47836	823939	protein_coding
AT5G50115	AT5G50115	AT5G50115	835076	protein_coding
AT2G27035	ENODL20	ENODL20	2745563	protein_coding
AT1G66150	TMK1	TMK1	842930	protein_coding
AT2G03300	AT2G03300	AT2G03300	814859	protein_coding
AT5G45790	AT5G45790	AT5G45790	834619	protein_coding
AT2G35610	XEG113	XEG113	818128	protein_coding
AT5G27700	AT5G27700	AT5G27700	832832	protein_coding
AT1G04640	LIP2	LIP2	839462	protein_coding
AT1G56500	AT1G56500	AT1G56500	842103	protein_coding
AT2G30460	AT2G30460	AT2G30460	817596	protein_coding
AT3G44570	AT3G44570	AT3G44570	823582	protein_coding
AT3G02590	AT3G02590	AT3G02590	820687	protein_coding
AT2G19560	EER5	EER5	816475	protein_coding
AT5G19970	AT5G19970	AT5G19970	832119	protein_coding
AT5G48430	AT5G48430	AT5G48430	834898	protein_coding
AT3G18430	AT3G18430	AT3G18430	821372	protein_coding
AT1G12615	AT1G12615	AT1G12615	28717235	protein_coding
AT4G33490	AT4G33490	AT4G33490	829486	protein_coding
AT5G18130	AT5G18130	AT5G18130	831931	protein_coding
AT1G77120	ADH1	ADH1	844047	protein_coding
AT1G50590	AT1G50590	AT1G50590	841481	protein_coding
AT5G05470	EIF2 ALPHA	EIF2 ALPHA	830430	protein_coding
AT3G44735	PSK3	PSK3	823603	protein_coding
AT4G03495	AT4G03495	AT4G03495	28719496	protein_coding
AT2G31740	AT2G31740	AT2G31740	817731	protein_coding
AT3G57570	AT3G57570	AT3G57570	824924	protein_coding
AT1G17147	AT1G17147	AT1G17147	6240987	protein_coding
AT4G27670	HSP21	HSP21	828881	protein_coding
AT1G44740	AT1G44740	AT1G44740	841038	protein_coding
AT1G08005	AT1G08005	AT1G08005	28716759	protein_coding
AT3G28300	AT14A	AT14A	822455	protein_coding
AT3G23830	GRP4	GRP4	821966	protein_coding
AT4G33220	PME44	PME44	829458	protein_coding
AT1G24380	AT1G24380	AT1G24380	839055	protein_coding
AT4G24660	HB22	HB22	828568	protein_coding
AT4G08810	SUB1	SUB1	826452	protein_coding
AT3G32980	AT3G32980	AT3G32980	823067	protein_coding
AT3G25030	AT3G25030	AT3G25030	822094	protein_coding
AT4G29580	AT4G29580	AT4G29580	829079	protein_coding
AT4G14226	AT4G14226	AT4G14226	6241471	protein_coding
AT3G62200	AT3G62200	AT3G62200	825393	protein_coding
AT1G60787	AT1G60787	AT1G60787	28717384	protein_coding
AT5G40730	AGP24	AGP24	834073	protein_coding
AT4G21600	ENDO5	ENDO5	828246	protein_coding
AT1G26796	AT1G26796	AT1G26796	3766801	protein_coding
AT3G54060	AT3G54060	AT3G54060	824573	protein_coding
AT3G19830	NTMC2T5.2	NTMC2T5.2	821520	protein_coding
AT5G09805	IDL3	IDL3	28721130	protein_coding
AT4G05360	AT4G05360	AT4G05360	825884	protein_coding
AT3G43810	CAM7	CAM7	823492	protein_coding
AT2G14880	AT2G14880	AT2G14880	815977	protein_coding
AT3G03780	MS2	MS2	821147	protein_coding
AT3G01030	AT3G01030	AT3G01030	821306	protein_coding
AT1G68500	AT1G68500	AT1G68500	843179	protein_coding
ATMG01300	ATMG01300			protein_coding
AT3G54110	PUMP1	PUMP1	824578	protein_coding
AT5G41250	AT5G41250	AT5G41250	834126	protein_coding
AT5G12430	TPR16	TPR16	831118	protein_coding
AT4G03350	EVE1	EVE1	827964	protein_coding
AT1G15500	ATNTT2	ATNTT2	838120	protein_coding
AT4G24026	AT4G24026	AT4G24026	6240360	protein_coding
AT3G44230	AT3G44230	AT3G44230	823547	protein_coding
AT1G77760	NIA1	NIA1	844112	protein_coding
AT3G24780	AT3G24780	AT3G24780	822076	protein_coding
AT4G25970	PSD3	PSD3	828703	protein_coding
AT1G24062	AT1G24062	AT1G24062	3766789	protein_coding
AT5G37620	AT5G37620	AT5G37620	833740	protein_coding
AT3G06150	AT3G06150	AT3G06150	819789	protein_coding
AT5G19770	TUA3	TUA3	832097	protein_coding
AT5G07040	AT5G07040	AT5G07040	830595	protein_coding
AT1G53510	MPK18	MPK18	841786	protein_coding
AT3G52750	FTSZ2-2	FTSZ2-2	824441	protein_coding
AT1G51410	AT1G51410	AT1G51410	841566	protein_coding
AT5G27810	AT5G27810	AT5G27810	832843	protein_coding
AT1G50020	AT1G50020	AT1G50020	841426	protein_coding
AT5G04475	AT5G04475	AT5G04475	28720640	protein_coding
AT4G20440	smB	smB	827792	protein_coding
AT4G02482	AT4G02482	AT4G02482	827966	protein_coding
AT3G13600	AT3G13600	AT3G13600	820562	protein_coding
AT5G59880	ADF3	ADF3	836110	protein_coding
AT4G32050	AT4G32050	AT4G32050	829336	protein_coding
AT2G39725	AT2G39725	AT2G39725	818557	protein_coding
AT1G22370	UGT85A5	UGT85A5	838844	protein_coding
AT2G38660	AT2G38660	AT2G38660	818448	protein_coding
AT4G00690	ULP1B	ULP1B	828036	protein_coding
AT3G15380	AT3G15380	AT3G15380	820777	protein_coding
AT3G45390	AT3G45390	AT3G45390	823677	protein_coding
AT1G53265	AT1G53265	AT1G53265	841760	protein_coding
AT4G35640	SERAT3;2	SERAT3;2	829716	protein_coding
AT5G27230	AT5G27230	AT5G27230	832781	protein_coding
AT3G13222	GIP1	GIP1	820513	protein_coding
AT1G17270	AT1G17270	AT1G17270	838298	protein_coding
AT4G17920	AT4G17920	AT4G17920	827517	protein_coding
AT4G33360	FLDH	FLDH	829473	protein_coding
AT1G74350	AT1G74350	AT1G74350	843776	protein_coding
AT5G54062	AT5G54062	AT5G54062	835490	protein_coding
AT1G75230	AT1G75230	AT1G75230	843860	protein_coding
AT1G29150	ATS9	ATS9	839789	protein_coding
AT1G17140	ICR1	ICR1	838284	protein_coding
AT1G08380	PSAO	PSAO	837358	protein_coding
AT5G11020	AT5G11020	AT5G11020	830969	protein_coding
AT4G00883	AT4G00883	AT4G00883	28719431	protein_coding
AT1G43560	ty2	ty2	840939	protein_coding
AT5G26030	FC1	FC1	832672	protein_coding
AT4G24900	TTL	TTL	828592	protein_coding
AT4G03190	GRH1	GRH1	828045	protein_coding
AT3G56660	BZIP49	BZIP49	824833	protein_coding
AT1G07700	AT1G07700	AT1G07700	837283	protein_coding
AT1G33750	AT1G33750	AT1G33750	840266	protein_coding
AT3G28680	AT3G28680	AT3G28680	822498	protein_coding
AT3G51880	HMGB1	HMGB1	824351	protein_coding
AT1G61270	AT1G61270	AT1G61270	842421	protein_coding
AT1G14750	SDS	SDS	838040	protein_coding
AT5G62760	AT5G62760	AT5G62760	836397	protein_coding
AT3G18035	HON4	HON4	821328	protein_coding
AT4G33735	AT4G33735	AT4G33735	31370881	protein_coding
AT1G05900	NTH2	NTH2	837100	protein_coding
AT2G16505	AT2G16505	AT2G16505	5007879	protein_coding
AT5G17210	AT5G17210	AT5G17210	831585	protein_coding
AT5G02190	PCS1	PCS1	831845	protein_coding
AT1G44120	AT1G44120	AT1G44120	841015	protein_coding
AT4G01995	AT4G01995	AT4G01995	828173	protein_coding
AT2G07785	AT2G07785	AT2G07785	2745467	protein_coding
AT2G41082	AT2G41082	AT2G41082	6241325	protein_coding
AT1G52990	AT1G52990	AT1G52990	841732	protein_coding
AT4G21320	HSA32	HSA32	827880	protein_coding
AT1G37130	NIA2	NIA2	840630	protein_coding
AT5G42957	AT5G42957	AT5G42957	834309	protein_coding
AT5G48510	AT5G48510	AT5G48510	834907	protein_coding
AT4G20575	AT4G20535	AT4G20535	28720151	protein_coding
AT4G28365	ENODL3	ENODL3	828952	protein_coding
AT5G55560	AT5G55560	AT5G55560	835650	protein_coding
AT3G14400	UBP25	UBP25	820662	protein_coding
AT5G65820	AT5G65820	AT5G65820	836711	protein_coding
AT4G02300	AT4G02300	AT4G02300	827708	protein_coding
AT2G25330	AT2G25330	AT2G25330	817071	protein_coding
AT5G32590	AT5G32590	AT5G32590	833234	protein_coding
AT3G18840	AT3G18840	AT3G18840	821417	protein_coding
AT1G48175	emb2191	emb2191	841237	protein_coding
ATCG01250	ATCG01250			protein_coding
AT2G28560	RAD51B	RAD51B	817404	protein_coding
AT5G63190	AT5G63190	AT5G63190	836440	protein_coding
AT4G03565	AT4G03565	AT4G03565	825656	protein_coding
AT1G72140	AT1G72140	AT1G72140	843545	protein_coding
AT2G21140	PRP2	PRP2	816649	protein_coding
AT4G00530	AT4G00530	AT4G00530	827975	protein_coding
AT2G01300	AT2G01300	AT2G01300	814658	protein_coding
AT1G66465	AT1G66465	AT1G66465	28717403	protein_coding
AT1G43260	AT1G43260	AT1G43260	840927	protein_coding
AT1G14420	AT59	AT59	838004	protein_coding
AT1G01710	AT1G01710	AT1G01710	839254	protein_coding
AT4G15460	AT4G15460	AT4G15460	827217	protein_coding
AT2G35240	MORF6	MORF6	818091	protein_coding
AT5G38120	4CL8	4CL8	833792	protein_coding
AT3G16590	AT3G16590	AT3G16590	820910	protein_coding
AT4G28170	AT4G28170	AT4G28170	828932	protein_coding
AT1G44000	AT1G44000	AT1G44000	841000	protein_coding
AT1G73960	TAF2	TAF2	843733	protein_coding
AT4G31570	AT4G31570	AT4G31570	829284	protein_coding
AT2G35960	NHL12	NHL12	818169	protein_coding
AT1G11360	AT1G11360	AT1G11360	837678	protein_coding
AT3G10845	AT3G10845	AT3G10845	820254	protein_coding
AT2G33400	AT2G33400	AT2G33400	817904	protein_coding
AT5G02810	PRR7	PRR7	831793	protein_coding
AT1G04490	AT1G04490	AT1G04490	839509	protein_coding
AT1G78476	AT1G78476	AT1G78476	10723084	protein_coding
AT1G15310	ATHSRP54A	ATHSRP54A	838100	protein_coding
AT1G13300	HRS1	HRS1	837890	protein_coding
AT3G12010	AT3G12010	AT3G12010	820375	protein_coding
AT1G55530	AT1G55530	AT1G55530	842000	protein_coding
AT1G47350	AT1G47350	AT1G47350	841138	protein_coding
AT3G56390	AT3G56390	AT3G56390	824806	protein_coding
AT3G19660	AT3G19660	AT3G19660	28719291	protein_coding
AT1G74458	AT1G74458	AT1G74458	5007848	protein_coding
AT4G01595	AT4G01595	AT4G01595	828086	protein_coding
AT4G30280	XTH18	XTH18	829151	protein_coding
AT4G10050	AT4G10050	AT4G10050	826596	protein_coding
AT2G02180	TOM3	TOM3	814749	protein_coding
AT2G42690	AT2G42690	AT2G42690	818869	protein_coding
AT1G32120	AT1G32120	AT1G32120	840104	protein_coding
AT1G17260	AHA10	AHA10	838297	protein_coding
AT4G25160	AT4G25160	AT4G25160	828619	protein_coding
AT2G39570	ACR9	ACR9	818542	protein_coding
AT2G23060	AT2G23060	AT2G23060	816836	protein_coding
AT1G32660	AT1G32660	AT1G32660	840160	protein_coding
AT1G31480	SGR2	SGR2	840038	protein_coding
AT4G15880	ESD4	ESD4	827269	protein_coding
AT4G26620	AT4G26620	AT4G26620	828769	protein_coding
AT1G17500	AT1G17500	AT1G17500	838324	protein_coding
AT1G50780	AT1G50780	AT1G50780	841500	protein_coding
AT1G21150	AT1G21150	AT1G21150	838711	protein_coding
AT3G04990	AT3G04990	AT3G04990	819659	protein_coding
AT2G22120	AT2G22120	AT2G22120	816746	protein_coding
AT1G78110	AT1G78110	AT1G78110	844147	protein_coding
AT1G80080	TMM	TMM	844348	protein_coding
AT3G46840	AT3G46840	AT3G46840	823837	protein_coding
AT2G47470	UNE5	UNE5	819360	protein_coding
AT4G02790	EMB3129	EMB3129	828174	protein_coding
AT4G19410	AT4G19410	AT4G19410	827682	protein_coding
AT2G45110	EXPB4	EXPB4	819118	protein_coding
AT1G23260	MMZ1	MMZ1	838935	protein_coding
AT1G09790	COBL6	COBL6	837508	protein_coding
AT3G58710	WRKY69	WRKY69	825040	protein_coding
AT5G65100	AT5G65100	AT5G65100	836634	protein_coding
AT1G60270	BGLU6	BGLU6	3767579	protein_coding
AT5G57350	HA3	HA3	835841	protein_coding
AT5G32613	AT5G32613	AT5G32613	833244	protein_coding
AT2G03955	AT2G03955	AT2G03955	3768064	protein_coding
AT1G25400	AT1G25400	AT1G25400	839126	protein_coding
AT3G29100	VTI13	VTI13	822557	protein_coding
AT5G49240	APRR4	APRR4	834984	protein_coding
AT2G46890	AT2G46890	AT2G46890	819302	protein_coding
AT1G77980	AGL66	AGL66	844133	protein_coding
AT1G43140	AT1G43140	AT1G43140	3767291	protein_coding
AT2G39770	CYT1	CYT1	818562	protein_coding
AT3G58810	MTPA2	MTPA2	825050	protein_coding
AT1G42470	AT1G42470	AT1G42470	840851	protein_coding
AT5G16130	AT5G16130	AT5G16130	831470	protein_coding
AT4G20555	AT4G20535	AT4G20535	28720151	protein_coding
AT3G05640	AT3G05640	AT3G05640	819731	protein_coding
AT4G35520	MLH3	MLH3	829704	protein_coding
AT2G24180	CYP71B6	CYP71B6	816952	protein_coding
AT4G10790	AT4G10790	AT4G10790	826675	protein_coding
AT3G28330	AT3G28330	AT3G28330	822461	protein_coding
AT2G29970	AT2G29970	AT2G29970	817547	protein_coding
AT1G34170	ARF13	ARF13	840316	protein_coding
AT1G56150	AT1G56150	AT1G56150	842068	protein_coding
AT3G24440	VRN5	VRN5	822034	protein_coding
AT3G27500	AT3G27500	AT3G27500	822372	protein_coding
AT1G75520	SRS5	SRS5	843888	protein_coding
AT1G53890	AT1G53870	AT1G53870	841824	protein_coding
AT5G27470	AT5G27470	AT5G27470	832806	protein_coding
AT5G03260	LAC11	LAC11	831887	protein_coding
AT5G01370	ACI1	ACI1	831905	protein_coding
AT5G26920	CBP60G	CBP60G	832750	protein_coding
AT2G40340	DREB2C	DREB2C	818627	protein_coding
AT2G03620	MGT3	MGT3	814891	protein_coding
AT4G37950	AT4G37950	AT4G37950	829951	protein_coding
AT5G54750	AT5G54750	AT5G54750	835565	protein_coding
AT5G47180	AT5G47180	AT5G47180	834764	protein_coding
AT5G04810	AT5G04810	AT5G04810	830360	protein_coding
AT5G44000	AT5G44000	AT5G44000	834423	protein_coding
AT5G08020	RPA70B	RPA70B	830696	protein_coding
AT5G64570	XYL4	XYL4	836578	protein_coding
AT1G43722	AT1G43722	AT1G43722	840961	protein_coding
AT4G36250	ALDH3F1	ALDH3F1	829782	protein_coding
AT1G73370	SUS6	SUS6	843672	protein_coding
AT3G01185	AT3G01185	AT3G01185	819663	protein_coding
AT5G42797	LCR28	LCR28	3771408	protein_coding
AT5G14060	CARAB-AK-LYS	CARAB-AK-LYS	831255	protein_coding
AT3G61190	BAP1	BAP1	825291	protein_coding
AT5G11480	AT5G11480	AT5G11480	831019	protein_coding
AT1G01230	AT1G01230	AT1G01230	839331	protein_coding
AT4G14680	APS3	APS3	827118	protein_coding
AT2G27930	AT2G27930	AT2G27930	817337	protein_coding
AT1G70700	TIFY7	TIFY7	843407	protein_coding
AT3G15010	AT3G15010	AT3G15010	820730	protein_coding
AT5G17847	AT5G17847	AT5G17847	6240239	protein_coding
AT5G05270	CHIL	CHIL	830409	protein_coding
AT2G25055	AT2G25055	AT2G25055	28718302	protein_coding
AT2G03230	AT2G03230	AT2G03230	814852	protein_coding
AT2G34770	FAH1	FAH1	818042	protein_coding
AT2G01540	AT2G01540	AT2G01540	814683	protein_coding
AT1G02380	AT1G02380	AT1G02380	837745	protein_coding
AT4G17895	UBP20	UBP20	827513	protein_coding
AT1G48870	AT1G48870	AT1G48870	841309	protein_coding
AT3G50840	AT3G50840	AT3G50840	824248	protein_coding
AT4G35100	PIP3	PIP3	829662	protein_coding
AT3G51171	AT3G51171	AT3G51171	3769705	protein_coding
AT1G69280	AT1G69280	AT1G69280	843259	protein_coding
AT1G36950	AT1G36950	AT1G36950	840604	protein_coding
AT4G09090	AT4G09090	AT4G09090	826487	protein_coding
AT4G33380	AT4G33380	AT4G33380	829475	protein_coding
AT3G60100	CSY5	CSY5	825180	protein_coding
AT1G12430	ARK3	ARK3	837799	protein_coding
AT3G17440	NPSN13	NPSN13	821008	protein_coding
AT3G10350	AT3G10350	AT3G10350	820197	protein_coding
AT1G56320	AT1G56320	AT1G56320	842085	protein_coding
AT1G50880	AT1G50880	AT1G50880	841510	protein_coding
AT4G14465	AHL20	AHL20	827093	protein_coding
AT4G22580	AT4G22580	AT4G22580	828354	protein_coding
