,A10,A2,A3,A4,A5,A6,A7,A8,A9,B1,B2,B4,B5,B6,B7,B8,B9,C1,C2,C3,C4,C5,C6,C7,C8,C9,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,E9,F1,F2,F3,F4,F5,F6,F7,F8,F9,G1,G2,G3,G4,G5,G6,G7,G8,G9,H1,H2,H3,H4,H5,H6,H7,H8
PCBP2,5.016488,4.5576887,4.726182,4.6937723,4.453357,4.863848,4.5147076,4.892694,4.906571,4.4961195,4.658412,4.574892,4.82505,4.661716,4.662953,3.8762758,4.7268047,4.636238,4.5632415,4.49935,4.590214,4.579423,4.8347664,4.7927804,4.59082,4.768246,4.6832714,4.574051,4.959391,4.491209,4.876765,4.7577734,4.713132,4.8808484,4.665469,4.700282,4.8683763,4.3854604,4.7837234,4.596972,4.869996,4.746276,5.2575064,5.2314444,4.588788,4.6412745,4.1962624,4.8265204,4.451614,4.783269,4.5603805,4.6558547,4.9340644,4.46291,4.6458178,4.5780272,4.735019,4.704817,4.5717106,4.9980717,4.852962,4.5454884,4.3673058,4.862187,4.3532443,4.42011,4.7052627,4.815537,4.756277
IGBP1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0097775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8704401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9925434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2142577,0.0,0.0,1.7375637,0.0,1.6006522,0.0,0.0,0.0
GYPA,3.41625,4.394073,3.1293511,3.0130806,2.1927505,1.8685347,2.0828624,3.783086,3.2183757,0.0,2.8424883,3.7632418,0.9723958,3.0188663,3.5716515,3.0112677,2.7757387,3.6767833,0.0,2.2983882,1.5714236,2.1686184,1.5698098,2.892239,1.4842381,2.1699364,3.8174984,3.2327526,2.9157877,2.441952,1.4082422,2.49618,3.817898,2.1549165,1.9791881,3.8285797,3.0147502,2.6881359,2.4389617,0.6156353,2.8195856,3.7846382,3.609374,3.1696498,2.87246,2.7436118,1.9870846,3.6070893,1.4027221,1.5418417,2.7923164,3.1260726,3.2227793,2.5839348,3.7672322,3.4693701,2.921288,3.040467,3.11525,2.7033982,1.7097332,2.6494632,2.774395,2.633442,2.652668,2.5342011,1.9997003,3.0514722,1.8367941
CSTF2T,1.6511892,1.5125694,1.8688443,1.3329859,1.4849838,2.1003919,1.1799538,1.8157161,1.1138135,1.0507625,1.0136625,1.5522125,1.4370239,1.9242676,1.1348832,1.2160305,1.1541592,1.1841246,0.62712544,1.476296,1.516177,1.3722239,1.1107359,1.485803,0.872328,1.3482985,1.7649075,1.055845,1.5182042,0.65350264,1.2527295,1.9289137,1.2890849,1.9234843,1.3113124,0.7290576,1.3968512,1.6002424,1.5047435,1.4224701,1.5109915,1.0829719,0.92628664,1.1627623,1.6169041,1.5149258,1.4952236,1.6526443,1.311092,1.4730315,1.5773479,0.8763858,1.0696708,1.2022667,1.253303,1.5007957,1.0333122,1.2607926,1.5127158,1.1541296,0.77115583,1.125175,0.83914226,1.0980968,1.2552134,0.6512647,0.23103791,1.6375265,1.2902302
LINC00629,0.0,1.0199928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60523087,0.0,0.0,1.2420957,0.0,1.0458094,0.0,0.0,0.0,1.724505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4887205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6744118,0.44135723,0.4758459,0.47383317,0.0,0.0,0.44867465,0.0,0.0,0.0,0.58259374,0.0,0.0,0.0,3.1124291,0.6948617,0.64370584,0.0,0.0,0.0,0.0,0.0,0.0
WDR43,3.8427246,3.2714546,3.7954884,2.7499936,2.965462,3.103592,3.0291684,3.2459114,2.8216455,3.1418543,2.0726128,3.6227095,3.2597306,3.8239074,3.3157353,3.5366569,3.0427477,3.5770435,2.8667586,3.3522453,3.1877592,3.1734767,2.0191727,2.7368464,2.9924085,3.8718808,2.6384609,3.115669,3.3364837,3.385983,2.7502296,3.4854746,3.530625,2.5197253,2.3250444,3.4575865,2.711146,2.6002455,3.3660004,3.2566147,3.539237,2.5297465,3.6720412,3.9143271,2.6495655,3.3208625,3.3798914,3.3435307,3.2654815,3.6980298,3.6266904,3.569604,3.311894,2.5621908,2.9793093,2.953954,3.7346716,3.4301054,3.0151076,4.0926676,4.4835157,1.3804581,2.8018346,3.3224976,2.2132573,2.7012289,3.669069,3.179434,2.8707743
LINC01099,1.0828227,0.0,2.0440068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9692372,0.9389114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9480022,0.7740122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93383,0.0,0.0,0.0,2.5425866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DENND4A,1.2144367,1.0401661,2.4719558,0.85555214,2.7375367,1.5529208,2.482681,1.7613795,0.9506222,1.630707,1.1276771,1.8358946,1.3674687,0.6534823,1.8051364,0.60194373,0.8882875,2.0283337,0.7566425,0.71061915,2.2560365,1.5039485,0.26655775,1.5026978,1.0423597,1.5419253,1.6946357,0.6105354,1.531535,0.8826405,1.4423898,1.102243,1.3310052,0.9974633,0.18861255,1.1004483,1.1023736,0.9121775,1.1264266,2.8430843,2.3670733,1.4185249,3.5359638,1.2066604,1.8645481,1.0954212,1.6897657,0.68892926,1.1903336,0.86179316,0.47580054,0.96869534,2.5327396,1.2939348,0.8963496,0.77100784,2.2500653,1.0215635,0.8096828,1.2266014,1.8422866,1.3831148,0.7048603,1.0349079,0.62487423,1.7550098,1.7505025,0.6921437,0.69702667
HBG1,4.3824186,5.3386617,5.748521,3.101208,4.174042,2.6650486,3.6556973,5.506789,4.198856,3.9346142,3.8492389,5.133431,4.21205,5.369459,4.458783,4.8718877,0.0,5.8538547,2.3368382,2.4603207,4.9168344,5.5357823,2.8367748,4.159623,3.9186594,5.3168187,5.801941,4.675284,5.120314,5.52675,4.6480913,3.7645924,6.106301,4.792165,0.0,3.6871822,5.3776054,4.1825876,5.1272674,3.2835848,5.145548,5.301064,5.718838,5.0877795,3.5839925,4.6864605,2.423874,5.5082836,3.9130712,4.776904,5.3342776,3.5498672,4.5377874,3.6036792,4.2853894,5.535629,5.226346,5.7279687,3.7075605,5.6936016,3.5234647,2.9377825,3.7827022,5.2929473,4.2529745,3.4826658,2.9503787,5.225119,3.4513466
PABPC4,3.9701436,4.275463,4.1881895,3.2194252,4.026167,3.96023,4.3783607,4.542043,3.3162034,4.187847,3.9686446,4.418515,4.1426983,4.420764,3.874225,4.197862,4.263957,4.5872655,3.8502252,4.512334,3.941191,3.5777717,4.0223894,4.2715354,3.5130987,4.052735,4.4723706,3.764211,4.3690114,3.9577715,4.3903666,4.2563515,4.3200765,4.590408,3.9627247,4.369459,4.1334934,3.7386687,4.04702,4.0911913,3.943764,3.996874,4.3876824,4.101276,4.2582197,4.215732,3.1193895,4.0270286,3.7884212,4.626951,4.2792845,4.582777,4.2694616,3.426249,3.8273013,4.2665167,4.3572392,4.1264086,4.4309464,4.5850234,4.4842873,3.8306513,3.9717665,4.7383146,3.9875126,3.1495492,3.401314,4.347794,4.015631
NUP160,2.5434575,1.7322214,2.8706307,2.0181084,2.2653196,2.0025897,2.0290837,3.343673,1.5788333,2.3061702,2.0000975,2.5805626,3.351045,3.0751283,2.6348193,2.478664,3.7678912,3.860745,1.8930161,2.8511367,3.4070106,2.0279484,2.682258,3.4516056,3.6695166,2.6722999,3.4008996,1.9618174,2.4017673,2.4253,2.247024,2.1319625,2.2608387,2.3423357,2.1569798,2.2264116,2.1518893,1.8505598,2.2400162,3.4040449,2.7411478,3.5554829,2.7612803,2.5030458,2.7668822,2.71075,2.1362104,1.9683573,2.701524,3.0418816,1.5340501,4.062796,2.2955859,2.2549543,2.1055925,1.7852609,3.4190583,2.150705,2.7664409,3.1231706,2.676041,1.4804603,1.9627893,1.984794,2.0370822,2.0380135,1.9662474,1.9551271,1.9682897
LINC00352,0.9838488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0091995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2645626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9753126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3328197,0.0,0.0,2.1712832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000163,0.0,0.0,0.0,0.0,0.0,2.1153061,0.0,0.0,0.0
HBE1,2.7775464,6.1881027,6.153943,3.7195292,1.935461,2.466229,1.495452,4.6050997,1.5675113,4.2421784,2.7490861,5.3954473,1.7627889,3.4200854,4.702035,2.0736527,1.9635543,6.607624,1.6829064,1.7136208,4.6901565,5.219959,1.9151926,1.9496946,1.3410645,5.1930404,2.7219193,1.3122549,3.2093322,2.4153326,2.133411,1.8998727,5.6973042,2.6860793,2.5386872,4.124905,5.768707,2.5597177,4.5640717,0.7715072,5.3212676,5.0171165,2.3380752,2.9477186,2.2371905,3.7192082,2.1117601,5.567287,1.9488939,1.7902495,5.710946,2.4262445,0.0,2.0569727,1.9338162,5.3922276,0.7904858,5.464832,1.5302099,1.7264107,1.6741828,1.9385953,0.7371789,5.7877603,2.214253,0.9936213,2.0336232,6.781267,1.5798289
H4C1,0.0,0.75959337,0.81534094,0.0,3.4938805,1.6944078,2.1344988,1.698782,2.95448,2.3972352,2.105947,0.0,2.61152,0.7323963,2.8276148,2.4712732,0.0,3.0877888,2.0343087,1.7310423,1.7481995,1.8226565,2.5044427,1.6796738,0.0,1.8759642,2.9588883,0.0,0.0,1.9277639,1.4147253,0.0,2.8761644,1.6429279,2.25981,2.516078,2.2806706,2.3811078,1.4356341,0.0,1.2082428,0.72096515,1.954991,0.8318768,0.8468159,2.0491438,0.65268505,2.371462,1.5080565,2.8800883,3.3071184,2.0080514,2.2846553,1.8172935,0.8039499,0.68708986,2.936114,1.2053772,2.451736,1.9584771,3.8302896,1.5828798,0.0,1.3683527,2.039914,1.6769598,2.23792,0.0,1.1727743
PRG2,1.7180938,0.0,1.2919027,1.5097166,0.59396476,1.8077354,2.0986702,1.6953619,0.95592713,0.71950233,0.0,2.4610846,0.0,0.0,0.6357299,0.0,0.562254,2.3197377,3.069088,2.7207103,0.0,2.8402653,0.5513036,2.70276,0.0,0.0,0.0,1.8341428,1.2448832,2.8682244,0.8488933,1.05699,1.0174623,0.7387212,0.0,0.0,0.9233208,0.9086416,2.925692,0.0,1.457072,2.5246685,4.4259334,2.6964428,2.3455307,0.9603543,2.190564,1.3913807,1.7022105,0.0,1.0902783,0.0,1.9584665,0.23684129,0.22629458,0.0,3.3874464,2.3286014,3.5572622,0.96811783,0.0,1.2012838,1.4956558,1.4651526,0.16046953,0.0,2.8067734,0.0,3.7962272
TPRN,0.41134712,0.32636634,0.8259445,0.929464,0.5585289,0.16628702,0.3099471,0.6247891,0.30581197,0.6152062,0.26752478,1.2906872,0.4786883,0.836224,0.7429012,0.5847822,0.4342009,0.5014314,0.7898605,0.6834589,0.6413574,0.52141,0.17000604,0.73041165,0.097874165,0.33122134,0.3366315,0.28965238,0.30289033,0.7413457,0.5197855,0.5215519,0.49141708,0.552609,0.07690548,0.19170077,0.6493358,0.22907871,0.7681127,0.2802276,0.44029158,0.30539575,0.9120638,0.31845373,0.69433546,0.7703485,3.587575,0.2641803,0.67001265,0.39155075,0.8964871,0.23255908,0.2621704,0.32511875,0.30986422,0.33608574,0.5249332,0.7937415,0.5479948,0.36601993,0.0,0.51581675,0.42451516,0.73008835,3.4158738,0.072619215,0.8682485,2.8594,0.6569172
ALDH1A1,1.6823806,0.15785296,1.0557535,0.0,0.0,3.841004,0.0,0.0,2.1111956,0.0,1.9153246,0.0,0.0,0.0,0.7350945,0.0,0.6138778,0.0,0.0,2.5060954,0.52529997,0.42337313,2.0107358,0.1513012,0.14488186,0.0,0.0,0.0,0.0,0.2545484,0.27984142,0.7003199,0.0,0.0,1.6379949,1.5390517,0.70736265,0.0,0.9970508,1.1057488,0.29620218,0.0,0.0,0.0,0.46812123,1.098504,1.9158359,0.0,1.5706547,1.0590471,0.0,0.17621964,1.2588955,0.43316913,0.0,0.0,1.5998408,0.0,0.0,0.0,0.0,0.646546,0.0,0.0,0.123277254,1.3073264,0.0,0.48879164,0.28963292
FMC1-LUC7L2,3.4431033,0.0,1.2600033,2.7241569,0.0,0.0,0.0,3.085231,0.0,0.0,0.0,2.471525,3.394391,0.0,0.0,0.0,0.0,3.1097503,0.0,0.0,0.0,1.1474222,0.0,0.0,1.987632,0.0,0.0,0.0,2.1655107,1.2323135,0.0,0.0,0.0,0.0,1.9197016,0.0,2.2954865,2.3335576,3.080532,2.757127,2.7105126,3.0439837,0.0,3.083489,0.0,0.0,0.0,2.006301,2.2359884,0.0,2.6471884,0.0,0.0,2.9112825,3.1118538,0.0,3.095674,3.1429477,2.1452906,0.0,3.349607,0.0,0.0,0.0,2.894451,2.490234,2.9891303,2.28284,2.5158215
AFP,0.0,0.54814684,0.0,0.3996127,0.0,2.2421055,0.0,0.9184891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6235199,0.0,0.0,0.5637615,0.0,0.0,0.72677875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4185061,1.6139762,0.0,0.32194,1.0741491,0.0,3.0669966,0.1729402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3565143,0.0,1.2025046,0.0,0.0,0.0,0.0,0.0,0.53688216,0.0,0.0,0.12851547,0.0,0.0,0.0,0.5430938
TTC21A,0.0,0.0,0.0,0.0,0.0,0.0,0.27782944,0.0,0.064046524,0.14984916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6965011,0.0,0.52262336,0.0,0.27718315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21815272,0.0,0.0,0.1565729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33939084,0.0,0.0,0.0,0.0,2.2364144,0.0,0.0,0.058554716,0.0,0.12717347,0.26350594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33286646
KLK13,0.54156995,0.38075086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2520948,0.0,2.1005154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517804,0.0,0.21259046,0.0,0.6722861,0.56759304,0.37588114,0.0,0.0,0.0,0.0,0.0,0.72258025,0.0,0.0,1.1523651,0.0,0.0,0.0,0.44784686,2.3064387,0.0,0.82715917,0.0,0.60798955,0.0,0.0,0.0,0.0,0.6704577,0.0,0.0,0.5613896,0.0,0.0,0.0,0.0,0.0,0.0
DDX55,2.0781674,2.045715,2.195225,2.2434223,2.3023312,2.0363152,2.8048098,2.0629215,2.3912926,2.0082939,2.3544276,2.4990804,2.5952003,2.9335008,2.2146897,2.2844303,1.2338489,2.5877352,2.3978872,2.4061587,1.8979192,2.12604,2.900853,3.1563947,2.4673207,1.6959252,3.0191414,1.6981305,2.6968431,2.062858,1.9379027,2.2612436,2.8063753,2.3957982,1.6289742,1.6751254,1.9231375,2.0005233,2.7450926,2.8115675,2.0231857,2.882831,2.7874765,2.341952,1.6337818,2.872315,1.9796878,2.6764655,2.1249344,2.4995472,1.7074757,2.3207648,2.7263792,2.4444065,2.279049,2.7396348,2.4328067,2.9384267,2.2396593,1.7784209,1.7388333,1.3208743,1.6375347,2.5457048,1.1988901,1.5618331,1.4980544,2.9688156,2.6276598
GGACT,0.0,0.0,0.12826392,0.0,1.9769961,0.12137037,0.0,0.0,0.12701233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3683266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115017444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10926957,0.12859371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21352302
CBWD3,0.0,0.43945357,0.939538,3.190595,0.4447781,3.8640292,0.6858038,2.300956,1.4155596,0.0,0.0,1.3202616,0.24173997,1.0419474,0.6459476,0.0,1.3759824,0.0,0.92666394,0.9113019,0.9292693,0.41631076,1.6697377,0.0,0.0,0.0,2.0107052,0.70458406,0.52870584,0.0,0.93754524,3.1051784,3.8936157,0.6186671,0.0,1.7772788,0.76035476,3.290448,0.9268805,2.7049541,0.5542494,1.6900381,3.860746,0.9178703,2.0179932,0.0,2.780919,0.88572264,0.5175043,4.1347823,1.1098152,3.5163374,0.37078324,0.0,1.061652,1.164631,0.6260459,0.45271885,3.427886,1.1775208,4.269282,1.246072,0.6856431,3.342433,1.1541246,0.558042,2.7718692,0.0,0.53256756
LRMDA,0.0,2.2853541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0178053,3.0111473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1938935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11906844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33113658,0.0,0.13312694,0.0,1.3118436,1.275475,2.18258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39161766
EIF4G2,4.062042,4.538763,4.9525504,4.3928056,4.339404,3.6911676,4.20916,4.480865,4.055201,3.6941693,5.082611,4.8519764,5.018953,4.93313,4.13592,4.8731656,4.97623,4.9202394,4.4321322,4.744207,4.2760296,4.275814,4.184092,4.5622544,4.749408,4.8017,5.0472484,4.501413,5.0136523,4.255418,4.8082166,5.053936,4.907705,4.9448767,3.7113233,4.636815,4.8014307,4.319173,4.654185,4.4091463,4.81707,4.3348804,4.791361,4.9652,4.0124235,4.7970796,4.2842317,4.989903,4.5024037,4.850152,4.6509147,4.9250035,4.7048736,4.556515,4.5861154,4.773041,4.452237,5.019245,4.395919,4.494404,4.1653485,4.006686,4.815983,4.1124372,4.3218784,4.8548756,3.4745483,4.7656136,4.74085
CSF2RA,1.5197129,0.8516361,2.3151264,1.142809,0.9104843,1.2217354,0.0,0.0,1.9281809,0.0,1.3473852,0.0,1.5854354,0.0,0.0,0.9208045,0.0,0.0,0.7401224,1.0057657,0.0,1.0681143,0.0,1.7773131,1.829254,0.0,0.0,1.1804417,1.2479752,0.2917834,0.0,2.4166043,0.33683646,3.3140068,0.0,1.4355589,1.608532,0.0,0.0,0.7867559,2.0851126,0.0,1.9706451,0.0,0.0,2.6982872,0.0,0.9868346,0.13786013,3.317584,0.70435315,3.3275344,1.0909376,1.0605694,0.0,1.6243734,0.0,1.1566756,0.0,0.8847559,0.0,0.0,0.40646127,0.0,1.0229903,0.5749046,0.0,0.0,0.0
IQCH-AS1,0.2034346,0.0,1.0859046,0.19662215,0.25221756,0.0,0.29298896,0.0,1.2389958,0.0,0.0,0.0,0.0,0.0,0.0,0.20408224,0.0,0.6819689,1.0479925,0.39433205,0.09654488,1.2721745,0.29204553,0.0,0.0,0.11663126,0.156967,0.83538646,0.52534074,0.0622365,0.73716354,1.5370971,2.7190146,2.3180788,0.0,0.0,0.17372808,0.13490495,0.6734928,1.4444994,0.14824413,0.0,0.15389122,0.713339,0.0,0.38600838,0.4094319,0.13757521,2.8563309,0.0,0.39182314,0.0,0.67896813,0.9206751,0.077491455,0.06627826,2.8226507,2.094726,0.62309855,2.0713823,0.0,0.0,0.058671657,0.0,0.0,0.0,0.13818417,0.0,0.0
STAM-DT,0.1636848,0.3265056,2.7404177,0.0,0.16126134,0.0,0.6966914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8088013,0.17796375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98985636,0.0,0.0,0.0,0.0,0.0,0.0,0.32166314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77050024,0.0,0.3356176,0.0,1.1487483,0.0,0.29489625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16157193,0.0,0.18444097,0.0,0.0,0.0,0.0,0.45812714,0.0,0.0,0.0,0.16583811,0.0,0.0
XPO5,3.3921657,1.6939821,3.2714548,2.6247878,3.1251147,2.4105797,2.5701902,3.521222,2.8443053,3.0150907,2.4485114,2.5736213,3.1532612,3.4544046,3.076855,3.2166057,1.7283467,3.2959101,2.471814,2.4177723,2.3558273,3.4274595,2.4094257,2.0999565,3.0016294,3.0141194,2.417295,2.8319185,2.5509112,2.870086,3.3019376,3.39616,2.3050957,2.674894,2.7648656,2.793329,2.8867602,2.508915,2.2789035,2.1319864,2.2577999,2.9161317,3.2488072,2.8041408,3.1210525,2.8318703,2.6971154,2.7639565,3.168894,2.7610896,2.5138662,3.1185358,3.1516426,2.8471842,1.9838762,3.1035705,3.2142897,2.9173665,3.5655522,3.3481748,3.575039,2.327992,3.463567,3.066096,2.861097,2.1498253,2.4653468,3.003411,2.7399018
CKAP2L,0.44197637,2.096556,1.3325502,2.336144,0.27185446,0.0,2.1799078,0.6937605,1.3898555,0.92398584,1.6588439,0.33338103,0.86851,0.0,1.6564305,1.1771456,0.2981961,1.3253597,2.2226183,1.4070303,0.29734597,0.0,1.3862119,2.1372926,0.0,1.4235532,0.27141473,1.5325974,1.551207,1.4914109,1.3135102,0.9280715,1.8326331,0.0,2.1847506,0.6287676,1.4806126,1.1289951,1.1519941,2.498167,0.8827621,1.3596716,1.5551707,0.47805735,1.4565157,1.0270432,1.1884737,1.3392874,0.41087645,0.3027256,2.5141506,0.37628618,1.4961166,1.6303601,0.0,0.7605731,1.3120128,2.024561,0.7412581,2.6748211,0.9167838,0.0,0.0,2.5673666,0.5078225,3.5039542,1.2739646,0.0,1.2384516
SERPINI1,0.0,0.6109491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0200751,0.0,0.0,0.0,0.0,0.44460118,0.0,0.0,0.80168134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23217228,0.0,0.0,0.60770804,1.188247,0.0,0.0,0.0,2.301105,0.7749359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21256137,0.0,2.2267625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5066785,0.0,0.0,0.0,0.0,0.34433198,0.0,0.62015384,0.0,0.0,0.0,0.0,0.48925462
CDK1,4.2312717,4.412962,2.2651067,2.115395,3.3938768,1.703898,2.8272228,2.938258,4.350562,3.8963091,1.9146689,0.25738573,3.9894004,2.424248,3.7033484,2.9192176,2.6467228,3.969173,3.3560295,2.749425,3.5214465,2.4723072,3.8487902,3.21822,2.4261355,4.8796654,4.3500853,2.1157305,3.8618722,4.0104213,3.5792596,3.081741,3.9245763,2.3424022,4.1831403,3.8081691,3.3825903,3.5321777,3.3679645,3.7021635,3.981606,3.809092,3.8459082,3.7690752,0.0,3.75397,4.00751,3.1006248,0.0,3.382716,4.3281713,3.91427,4.1784124,3.4697537,3.658854,3.3421519,3.9407876,0.8289535,2.6593099,4.3116813,4.143284,1.7058547,2.5048537,2.1702492,3.2173882,4.0115423,3.3873367,2.8004196,4.3808527
H2AC16,2.741226,0.0,2.948615,2.286,3.9627345,2.3672416,2.1841023,1.377251,4.23934,4.562935,2.7144501,1.5005965,2.8263397,2.5541713,3.5465791,3.3814151,2.1795926,4.8520465,3.9783688,3.530704,3.4887316,2.4101443,4.2626224,3.3620005,2.307357,4.0439506,4.4475193,2.5530684,2.901796,2.6914682,3.1859548,1.2797437,4.405126,3.225718,2.2005014,3.372862,3.7981758,3.5328844,3.196259,4.122929,3.857146,2.8227425,4.2969694,2.705964,0.0,4.7448626,0.0,4.142285,3.1425185,3.7110338,3.303252,4.6359377,4.239723,2.4554486,4.4124064,2.4360585,2.76347,0.0,4.449907,4.007748,4.460678,0.0,1.5464969,2.334618,2.943153,3.652255,4.113554,2.4308527,2.7783854
SF3A3,4.268654,4.2486224,4.4216485,4.076594,4.2157845,4.2536263,4.3412843,4.389733,3.8028376,3.7762182,3.5572076,2.982809,4.2492657,4.7110434,4.044038,3.9597945,4.399231,4.091794,3.904217,4.1882133,3.9309442,4.1653714,4.259592,4.4893594,4.2723618,4.2368903,4.079874,3.7238367,4.573835,3.966749,4.3016405,4.7163224,4.3363137,3.9068513,3.8187819,3.4329317,4.039589,4.3164682,4.2541656,4.161938,4.5246053,3.6984296,4.1606965,4.581862,4.33934,4.3225574,3.6876864,4.1920214,4.7352076,4.520315,4.147824,4.8093867,4.4412227,3.9940815,4.410138,3.98599,4.0115404,3.7932584,4.095849,4.4327803,4.899817,3.6726043,3.789278,3.7021437,3.8885756,4.3181067,4.4416714,4.4802036,4.062185
ZRANB2,3.5709324,3.263062,4.083862,3.3372695,3.4824715,3.8125167,3.7796967,3.8830366,3.4600563,3.4673853,3.4877615,3.2749097,3.8297374,3.7347167,3.3640368,3.5175793,3.6661737,3.6068547,3.5595691,3.6712584,3.5633008,3.5218341,4.374259,4.096759,3.5816936,3.6662197,3.7239137,3.5983686,3.6624582,3.40331,3.8042202,3.534115,3.478892,3.9903038,3.5230155,2.7954729,3.9605083,3.8934815,3.816906,3.3857162,3.5615132,3.2153058,3.4378383,4.16007,3.2450697,3.6761258,3.7162302,3.5625265,3.9281309,3.3092556,3.3373961,4.592238,3.3192463,3.6169424,3.594709,3.547188,3.8071282,3.8545914,3.5362682,3.640633,4.2768717,3.2595015,3.3286088,3.6006682,3.2503881,4.107077,3.4161584,3.6773179,3.2562788
NANOGNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571946,0.0,3.7364383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37749833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7284055,0.0,0.0,2.024102,0.0,0.0,1.8012567,0.0,0.0,0.0,0.0,0.0,0.0,0.43783808,0.2953243,0.0,0.0,0.0,0.0
